Molecule_id,SMILES,total_donors,total_acceptors,architecture,molecular_weight,logp
TDPA–TRZ,c1ccc(N(c2ccccc2)c2ccc(-c3nc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)nc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3)cc2)cc1,3,1,Multi-D/A,811.005,15.281999999999965
DMAC-11-DPPZ,CC1(C)c2ccccc2N(c2ccc3nc4c5ccccc5c5ccccc5c4nc3c2)c2ccccc21,1,2,A-D-A,487.60600000000017,9.198499999999997
PXZ-11-DPPZ,c1ccc2c(c1)Oc1ccccc1N2c1ccc2nc3c4ccccc4c4ccccc4c3nc2c1,2,2,2D-2A,461.5240000000002,8.664899999999998
PXZ-10-DPPZ,c1ccc2c(c1)Oc1ccccc1N2c1cccc2nc3c4ccccc4c4ccccc4c3nc12,2,2,2D-2A,461.5240000000002,8.664899999999998
CCC,c1ccc2c(c1)Cc1c-2ccc2c1-c1ccccc1C2,0,0,Unknown,254.33199999999997,4.829000000000003
CzmPPC,c1ccc(-c2cccc(-c3nc(-c4cccc(-c5ccccc5)c4)nc(-c4cccc(-c5ccccc5)c4)n3)c2)cc1,0,1,0D-1A,537.6660000000002,9.873599999999994
C2FLA-1,CCCC1(CCC)c2ccccc2-c2ccc(C#Cc3ccc4c(c3)C(CCC)(CCC)c3cc(C#N)ccc3-4)cc21,0,2,0D-2A,547.7860000000004,10.691479999999991
MDP3FL,Cc1cccc(N(c2ccccc2)c2ccc3c(c2)C(C)(C)c2cc(-c4ccc5c(c4)C(C)(C)c4cc(-c6ccc7c(c6)C(C)(C)c6cc(N(c8ccccc8)c8cccc(C)c8)ccc6-7)ccc4-5)ccc2-3)c1,2,0,2D-0A,941.275,19.495939999999997
C3FLA-2,CCCCC1(CCCC)c2cc(C#Cc3ccc4c(c3)C(CCC)(CCC)c3cc(C#N)ccc3-4)ccc2-c2ccc(C#Cc3ccc4c(c3)C(CCC)(CCC)c3cc(C#N)ccc3-4)cc21,0,4,Multi-D/A,873.2409999999996,16.609859999999962
9CzFDPEPO,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccc(-c2ccc(C3(c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4ccccc4-c4ccccc43)cc2)cc1P(=O)(c1ccccc1)c1ccccc1,1,0,1D-0A,1052.1630000000002,15.884899999999957
9CzFDPESPO,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccc(-c2ccc(C3(c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4ccccc4-c4ccccc43)cc2)cc1,1,0,1D-0A,851.9860000000002,14.24549999999997
CTM,O=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc2sc3ccccc3c2c1,1,0,1D-0A,453.5660000000002,8.382600000000002
tCTM,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc3sc4ccccc4c3c2)cc1,1,0,1D-0A,565.7820000000002,10.977599999999986
PSBC,CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)cc5)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,1,0,1D-0A,884.1170000000001,15.560299999999968
26DAcBPy,CC1(C)c2ccccc2N(c2ccc(C(=O)c3cccc(C(=O)c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)n3)cc2)c2ccccc21,2,0,2D-0A,701.8700000000002,11.761799999999985
25DAcBPy,CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccc(C(=O)c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)nc3)cc2)c2ccccc21,2,0,2D-0A,701.8700000000002,11.761799999999985
26DPXZBPy,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1cccc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)n1,4,0,Multi-D/A,649.7060000000002,10.694599999999989
BTITrz,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2c3ccccc3sc21,0,3,Multi-D/A,555.6660000000002,9.056079999999998
mTPA–PPI,c1ccc(N(c2ccccc2)c2ccc(-c3cccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)c3)cc2)cc1,1,0,1D-0A,613.7640000000004,12.135699999999977
PPI,c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)cc1,0,0,Unknown,370.45500000000004,6.998900000000005
CzTPA-m-Trz,c1ccc(-c2ccc(N(c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3)c3cccc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c3)cc2)cc1,2,1,D-A-D,793.974,14.773499999999967
TPA–2PPITPA,c1ccc(N(c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,3,0,Multi-D/A,1316.625,26.05460000000007
TPA–2SPPITPA,C(=C/c1nc2c3ccccc3c3ccccc3c2n1-c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccc(/C=C/c5nc6c7ccccc7c7ccccc7c6n5-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,3,0,Multi-D/A,1368.7009999999998,27.061400000000077
2Cz2tCzBn,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1C#N,4,2,Multi-D/A,988.3359999999996,19.136679999999995
2tCz2CzBn,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccccc3c3ccccc32)c(C#N)c1-n1c2ccccc2c2ccccc21,4,2,Multi-D/A,988.3359999999998,19.136679999999995
PmPmP,c1cncc(-c2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cc(-c3cncnc3)n2)c1,2,2,2D-2A,492.5420000000002,7.2381000000000055
PLQYs,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc2ccc3cc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc4ccc(c1)c2c34,2,0,2D-0A,757.078,15.968199999999962
PXZ-ND,c1ccc2c(c1)Oc1ccccc1N2c1ccc2ccc(N3c4ccccc4Oc4ccccc43)nc2n1,2,0,2D-0A,492.53800000000024,8.7808
CPPyC,c1cc(-c2cncc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,2,0,2D-0A,485.5900000000002,8.942799999999998
DMAC-ND,CC1(C)c2ccccc2N(c2ccc3ccc(N4c5ccccc5C(C)(C)c5ccccc54)nc3n2)c2ccccc21,0,0,Unknown,544.7020000000002,9.847999999999994
PrDPhAc,c1ccc(C2(c3ccccc3)c3ccccc3N(c3cncc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)n3)c3ccccc32)cc1,0,0,Unknown,742.9260000000002,12.808399999999978
2Mi2SB,Cc1nc2ccccc2n1-c1cc(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-n2c(C)nc3ccccc32)cc1S(=O)(=O)c1ccc(C(C)(C)C)cc1,0,0,Unknown,730.9560000000001,9.24184
BFDMAc-NAI,CC(C)(C)c1ccc(N2C(=O)c3cccc4c(N5c6ccccc6C(C)(C)c6ccc7c(oc8ccccc87)c65)ccc(c34)C2=O)cc1,1,0,1D-0A,626.7560000000002,10.946399999999986
HPIPXZ,c1ccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3)cc2)c2cccc3ccccc23)cc1,2,0,2D-0A,588.7540000000002,12.59959999999998
3BPy-mDTC,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C(=O)c2cccnc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,2,0,2D-0A,738.0319999999999,13.69679999999997
2BPy-mDTC,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C(=O)c2ccccn2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,2,0,2D-0A,738.0319999999999,13.69679999999997
BP-mDTC,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C(=O)c2ccccc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,2,0,2D-0A,737.0439999999999,14.301799999999966
Cz2ICz,c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c1cccc3c4cc(-n5c6ccccc6c6ccccc65)ccc4n2c13,4,0,Multi-D/A,571.6830000000001,11.030899999999983
Ac-BPCN,CC1(C)c2ccccc2N(c2ccc3nc4c5cc(C#N)ccc5c5ccc(C#N)cc5c4nc3c2)c2ccccc21,1,6,Multi-D/A,537.6260000000002,8.94186
5CzICz,c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c1cccc3c4ccccc4n2c31,3,0,Multi-D/A,406.4880000000001,7.933800000000003
DCPDAPM,CC1(C)c2ccccc2N(c2ccc(C(=O)c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc2)c2ccccc21,3,0,Multi-D/A,719.888,13.220899999999974
SPFS-PXZ,O=S1(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2C2(c3ccccc3-c3ccccc32)c2cc(N3c4ccccc4Oc4ccccc43)ccc21,4,0,Multi-D/A,742.8560000000001,12.34689999999998
DPS-PXZ,O=S(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,4,0,Multi-D/A,580.6650000000002,9.670399999999995
TX-CzPh,O=c1c2ccccc2sc2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc12,1,0,1D-0A,453.56600000000014,8.178800000000004
bpipH,Brc1cccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)n1,0,0,Unknown,376.2170000000001,4.483800000000002
Tri-PXZ-PCN,N#Cc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)nc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(C#N)c1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1,6,2,Multi-D/A,900.9979999999999,16.552459999999975
ACID–BPPZ,CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2c2nc4c5cccnc5c5ncccc5c4nc32)c2cc3c4ccccc4n(-c4ccccc4)c3cc21,2,2,2D-2A,754.8969999999999,13.391999999999973
C-BPyIA,c1ccc(-n2c(-c3ccc(-c4c5ccccc5c(-c5ccc(-c6nc7c8cccc9ccc%10cccc(c%10c98)c7n6-c6ccccc6)cc5)c5ccccc45)cc3)nc3c4cccc5ccc6cccc(c6c54)c32)cc1,0,0,Unknown,963.156,19.133600000000005
N-BPyIA,c1ccc(-c2nc3c4cccc5ccc6cccc(c6c54)c3n2-c2ccc(-c3c4ccccc4c(-c4ccc(-n5c(-c6ccccc6)nc6c7cccc8ccc9cccc(c9c87)c65)cc4)c4ccccc34)cc2)cc1,0,0,Unknown,963.156,19.13360000000001
2-TA-AN,c1ccc2c(c1)Sc1ccc(-c3c4ccccc4cc4ccccc34)cc1S2,0,0,Unknown,392.5480000000001,8.275800000000002
ANOP-MeFAC,Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1ccc2c3c(cccc13)-c1nc3nonc3nc1-2,1,0,1D-0A,603.6850000000001,9.576539999999994
ANOP-DMAC,CC1(C)c2ccccc2N(c2ccc3c4c(cccc24)-c2nc4nonc4nc2-3)c2ccccc21,1,0,1D-0A,453.50500000000017,6.922500000000005
4PyCNICz,N#Cc1c(-c2ccccc2)nc(-c2ccccc2)nc1-c1ccc(-n2c3ccccc3c3ccc4c(c5ccccc5n4-c4ccccc4)c32)cc1,2,2,2D-2A,663.7840000000001,11.543479999999981
2PyCNBCz,N#Cc1c(-c2ccccc2)nc(-c2ccc(-n3c4ccccc4c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)ccc43)cc2)nc1-c1ccccc1,2,2,2D-2A,739.8820000000002,13.210479999999974
CzA-PPO,Cc1ccc(N(c2ccc(C)cc2)c2c3ccccc3c(-c3ccc(P(=O)(c4ccccc4)c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)c3ccccc23)cc1,2,0,2D-0A,814.9690000000002,14.48313999999997
2PyCNICz,N#Cc1c(-c2ccccc2)nc(-c2ccc(-n3c4ccccc4c4ccc5c(c6ccccc6n5-c5ccccc5)c43)cc2)nc1-c1ccccc1,2,2,2D-2A,663.7840000000001,11.543479999999983
TAA-PPO,Cc1ccc(N(c2ccc(C)cc2)c2c3ccccc3c(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1,1,0,1D-0A,649.7740000000002,11.386039999999987
pSFIAc2,Cc1ccc2c(c1)c1c3c4c(c5c1n2-c1ccc(C(C)(C)C)cc1C51c2ccccc2-c2ccccc21)c1cc(C)ccc1n4-c1ccc(C(C)(C)C)cc1C31c2ccccc2-c2ccccc21,2,0,2D-0A,873.1559999999998,16.445639999999965
TBN-TPA,CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4cc(C(C)(C)C)ccc4N(c4ccc(C(C)(C)C)cc4)c4cc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc2c43)cc1,3,0,Multi-D/A,922.1669999999997,16.651299999999964
CzBPDCb,c1cc(-c2cccc(-n3c4ccccc4c4ncccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,1,0,1D-0A,485.5900000000002,8.942799999999998
"[2,1-b]IF",C1=CC2(C=C3C1=CC1=C3C3(C4=c5ccccc5=CC4=C1)c1ccccc1Sc1ccccc13)c1ccccc1Sc1ccccc12,0,0,Unknown,618.8260000000001,9.206
cyclohexanone,BrCCCCCCC1(CCCCCCBr)c2cc(Br)ccc2-c2ccc(Br)cc21,0,0,Unknown,650.131,10.168899999999992
thio-ether,C1=CC2(C=C3C1=CC1=C3C3(C4=c5ccccc5=CC4=C1)c1ccccc1Sc1ccccc13)c1ccccc1Sc1ccccc12,0,0,Unknown,618.8260000000001,9.206
ICz-2,c1ccc(-c2cccnc2-c2cc(-c3c[nH]nn3)cc(-c3ccccn3)n2)cc1,0,0,Unknown,376.42300000000006,4.657700000000003
DDCzTrz,c1ccc(-c2nc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)nc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,4,1,Multi-D/A,970.1519999999998,17.26099999999998
B-O-dpa,CC(C)(C)c1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1O2,1,0,1D-0A,401.31800000000015,5.389200000000005
B-dpa-SpiroAC,CC(C)(C)c1cc2c3c(c1)N1c4ccccc4C4(c5ccccc5-c5ccccc54)c4cccc(c41)B3c1ccccc1N2c1ccccc1,2,0,2D-0A,638.6230000000002,9.743199999999998
DCz-OTP,c1cc(-c2ccccc2-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,2,0,2D-0A,560.7000000000003,11.214799999999984
B-dpa-Cz,CC(C)(C)c1cc2c3c(c1)-n1c4ccccc4c4cccc(c41)B3c1ccccc1N2c1ccccc1,2,0,2D-0A,474.41600000000017,6.694000000000006
c-D2T,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N2c3ccccc3C3(c4ccccc4-c4cc5c(cc43)C3(c4ccccc4-5)c4ccccc4N(c4ccc(-c5nc(-c6ccccc6)nc(C6CCCCC6)n5)cc4)c4ccccc43)c3ccccc32)cc1,3,1,Multi-D/A,1251.6349999999995,23.23800000000004
DPXZ-DPPM,O=C(c1ccccc1)c1ccc2nc3c4ccc(N5c6ccccc6Oc6ccccc65)cc4c4cc(N5c6ccccc6Oc6ccccc65)ccc4c3nc2c1,4,2,Multi-D/A,746.8260000000001,13.47139999999998
CBPMCN,N#Cc1ccc(-n2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1,1,2,A-D-A,560.6600000000002,9.967679999999993
CPBPMCN,N#Cc1ccc(-n2c(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,1,2,A-D-A,636.7580000000002,11.63467999999998
TPB-AC,N#Cc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2ccccc2)cc1,1,2,A-D-A,574.7270000000002,11.696079999999982
Me-DMAC,Cc1nc(C)c(C#N)c(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)c1C#N,1,2,A-D-A,440.55000000000024,7.2179000000000055
iTPBI-CN,N#Cc1c(-n2c(-c3ccccc3)nc3ccccc32)cc(-n2c(-c3ccccc3)nc3ccccc32)cc1-n1c(-c2ccccc2)nc2ccccc21,0,2,0D-2A,679.7870000000001,10.575979999999989
TCP,c1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,3,0,Multi-D/A,573.6990000000002,10.977899999999984
CDBP-BP-PXZ,Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1ccc(-n2c3ccccc3c3cc(C(=O)c4ccc(N5c6ccccc6Oc6ccccc65)cc4)ccc32)cc1C,4,0,Multi-D/A,797.9580000000002,14.97113999999997
CDBP-BP-DMAC,Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1ccc(-n2c3ccccc3c3cc(C(=O)c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)ccc32)cc1C,3,0,Multi-D/A,824.0400000000001,15.504739999999966
3CzPhpPM,c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)cc1,1,1,D-A,549.6770000000002,10.241699999999993
SFI23pPM,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)C4(c5ccccc5-c5ccccc54)c4ccccc4-6)cc3)nc(-c3ccccc3)n2)cc1,1,1,D-A,711.8680000000002,12.918199999999976
3PCzPFP,c1ccc(-n2c3ccccc3c3cc(-c4cnc5oc6ncccc6c5c4)ccc32)cc1,1,0,1D-0A,411.4640000000001,7.140100000000005
SFI34pPM,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5c6c(ccc54)-c4ccccc4C64c5ccccc5-c5ccccc54)cc3)nc(-c3ccccc3)n2)cc1,1,1,D-A,711.868,12.918199999999976
SBA-2DPS,O=S(=O)(c1ccccc1)c1ccc(N2c3ccccc3C3(c4ccccc42)c2ccccc2N(c2ccc(S(=O)(=O)c4ccccc4)cc2)c2ccccc23)cc1,2,0,2D-0A,778.9550000000003,11.301299999999987
2DMAC-BP-F,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc4c(F)cccc4nc32)c2ccccc21,2,2,2D-2A,712.8720000000001,13.446699999999971
DCA,N#Cc1cc(C#N)cc(-c2c3ccccc3c(-c3cc(C#N)cc(C#N)c3)c3ccccc23)c1,0,8,Multi-D/A,430.47000000000014,6.813720000000004
DPFPhe,CCCCCCN1C2=CCC(=CC3c4cc(-c5ccccc5)ccc4-c4ccc(-c5ccccc5)cc43)C=C2Oc2ccccc21,0,0,Unknown,597.8020000000001,11.710099999999985
DFPFPhe,CCCCCCN1C2=CCC(=CC3c4cc(-c5ccc(F)cc5)ccc4-c4ccc(-c5ccc(F)cc5)cc43)C=C2Oc2ccccc21,0,0,Unknown,633.7820000000002,11.988299999999981
3ai,CCCCc1cc2c(s1)-c1sc(CCCC)cc1P2(=O)c1ccc(-n2c3ccccc3c3ccccc32)cc1,1,0,1D-0A,565.7440000000001,9.2117
DNFPh,CCCCCCN1C2=CCC(=CC3c4cc(-c5cccc6ccccc56)ccc4-c4ccc(-c5cccc6ccccc56)cc43)C=C2Sc2ccccc21,0,0,Unknown,713.9900000000001,14.729799999999969
pCzAnBzt,N#Cc1ccc(-c2c3ccccc3c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccccc23)cc1,1,2,A-D-A,520.6350000000002,10.29577999999999
DPE-DPXZ,C(#Cc1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,4,0,Multi-D/A,540.6220000000003,10.23739999999999
3CzAnBzt,N#Cc1ccc(-c2c3ccccc3c(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c3ccccc23)cc1,1,2,A-D-A,520.6350000000002,10.29577999999999
TABD-COOH,O=C(O)c1ccc(/C(=C\C=C(\c2ccccc2)c2ccc(C(=O)O)cc2)c2ccccc2)cc1,0,0,Unknown,446.5020000000001,6.646600000000006
ADN,c1ccc2cc(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)ccc2c1,0,0,Unknown,430.5500000000001,9.633399999999993
Et3SiH,FC1=C(F)C(c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)C(c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)B1c1c(F)c(F)c(F)c(F)c1F,0,0,Unknown,932.1320000000003,11.081099999999998
DPE-DDMAc,CC1(C)c2ccccc2N(c2ccc(C#Cc3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,2,0,2D-0A,592.7860000000002,11.304599999999986
mCz-TAn-CN,CC(C)(C)c1ccc2c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c3cc(C(C)(C)C)ccc3c(-c3ccc(C#N)cc3)c2c1,1,2,A-D-A,632.8510000000002,12.890779999999975
indenoacridine,c1ccc2[nH]c3ccc4c5ccccc5cc4c3cc2c1,1,0,1D-0A,267.33099999999996,5.627500000000003
MPAc,Cc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)c1cc(C)ccc1N2,0,0,Unknown,361.4880000000001,6.743140000000006
TBAc,CC(C)(C)C1=CC=CC(C(C)(C)C)(C2(C3(C(C)(C)C)C=CC=C(C(C)(C)C)C3)c3ccccc3N(c3ccccc3)c3ccccc32)C1,1,0,1D-0A,637.9960000000001,13.685699999999972
poCz-SO,O=P(c1ccccc1)(c1ccccc1)c1ccc2[nH]c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3c2c1,1,0,1D-0A,567.565,6.599900000000005
H4TCPE,O=C(O)c1ccc(CC(c2ccc(C(=O)O)cc2)(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1,0,0,Unknown,510.4980000000002,5.056500000000003
CbBPCb,c1cc(-c2cccc(-n3c4ccccc4c4cccnc43)c2)cc(-n2c3ccccc3c3cccnc32)c1,0,0,Unknown,486.5780000000002,8.337800000000003
TMOE,COc1ccc(C(=C(c2ccc(OC)cc2)c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,0,0,Unknown,452.5500000000002,6.728400000000007
FAPbCl3,c1ccc(-c2ccc(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,0,0,Unknown,382.5060000000001,8.354600000000005
DBT-SADF,O=S1(=O)c2ccccc2-c2cc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)ccc21,1,0,1D-0A,545.6630000000002,8.646100000000002
mPXTMP,Cc1c(-c2ccc3c(c2)Oc2ccccc2S3)cccc1-c1ccc2c(c1)Oc1ccccc1S2,0,0,Unknown,488.6330000000002,9.842819999999994
APDC-tPh,N#Cc1nc2c(nc1C#N)-c1ccc(-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c3cccc-2c13,0,2,0D-2A,482.54600000000016,8.021560000000004
POZDBPHZ,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(ccc3nc4ccc5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc32)c1,4,2,Multi-D/A,642.7180000000001,12.240399999999983
CPTBF,CC(C)(C)c1ccc2c(c1)C(c1ccc(-n3c4ccccc4c4ccccc43)cc1)(c1ccc(-n3c4ccccc4c4ccccc43)cc1)c1cc(C(C)(C)C)ccc1-2,2,0,2D-0A,761.025,14.838899999999967
trimesitylboron,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1,0,0,Unknown,368.3730000000001,4.978580000000005
CMP,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0,0,Unknown,320.435,6.0693000000000055
CH3OH–CHCl3,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2ccc3ccc4cccc5ccc2c3c45)c1,0,0,Unknown,478.53100000000023,7.890400000000005
s-triazine,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(B(O)O)cc2)cc1,1,0,1D-0A,657.7390000000003,6.435900000000011
[BMIM][PF6],CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(Br)cc21,0,0,Unknown,413.4430000000001,8.656400000000003
1SBFN,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccc(-c3cccc4ccccc34)cc21,0,0,Unknown,442.56100000000015,8.8503
2SBFN,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccc(-c3ccc4ccccc4c3)cc21,0,0,Unknown,442.56100000000015,8.8503
F2PA,CC1(C)c2ccccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,1,0,1D-0A,477.65100000000024,9.768999999999995
TSBFB,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccc(-c3cc(-c4ccc5c(c4)C4(c6ccccc6-c6ccccc64)c4ccccc4-5)cc(-c4ccc5c(c4)C4(c6ccccc6-c6ccccc64)c4ccccc4-5)c3)cc21,0,0,Unknown,1021.275,19.718100000000007
DPPP,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3-c3ccc4ccc5c(-c6ccccc6-c6cc(-c7ccccc7)cc(-c7ccccc7)c6)ccc6ccc3c4c65)c2)cc1,0,0,Unknown,811.0400000000002,17.919999999999987
TPA-NZP,c1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,1,0,1D-0A,505.64600000000013,9.648299999999994
mTPA-PPI,c1ccc(N(c2ccccc2)c2ccc(-c3cccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)c3)cc2)cc1,1,0,1D-0A,613.7640000000004,12.135699999999977
BSBFB,c1cc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)cc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)c1,0,0,Unknown,706.8880000000001,13.707599999999974
