molecule,environment,method,transition,CT_number,Lambda_D,Lambda_A,hole_on_A,particle_on_D,Delta_r,S_he
DDPA-Ph-Bz,toluene,stddft,S0S1,0.04881275179496429,0.5859084147777268,0.08331123186459465,0.41409158522227313,0.9166887681354056,2.359885833244561,0.6128172395167368
SPBAC-PH,toluene,stddft,S0T1,0.350158779458531,0.4151317029148545,0.8434884086180001,0.5848682970851454,0.15651159138199988,1.8644357231341397,0.7674134224573349
DDPA-Ph-Bz,toluene,stddft,S0T1,0.3490469924074013,0.5584710931800605,0.625004582457167,0.44152890681993934,0.37499541754283294,1.7002107754245026,0.7559944224592077
pzpy,toluene,stda,S0T1,0.21164080701494714,0.7073404075938466,0.2992064425315157,0.29265959240615314,0.7007935574684843,0.06275815460262114,0.989955730457233
SPBAC-PH,toluene,stddft,S0S1,0.22218250510219614,0.2719391993707013,0.8170300773715304,0.7280608006292988,0.18296992262846956,1.3874577139102162,0.6322845698756113
pzpy,toluene,stddft,S0S1,0.22455101463240462,0.6925954700973445,0.32421669549880816,0.30740452990265577,0.675783304501192,0.07563656566111314,0.9896360310940918
pzpy,toluene,stddft,S0T1,0.20967894480958243,0.7096041243404447,0.2954872126828076,0.2903958756595553,0.7045127873171926,0.07421119877870809,0.9895789035030144
pzpy,toluene,stda,S0S1,0.2229351732015831,0.695315873352362,0.3206243115474041,0.3046841266476382,0.6793756884525961,0.06723582197451487,0.9893390773443719
6AcBIQ,toluene,stda,S0T1,0.08617721301359797,0.7554806378543083,0.11406938668654132,0.2445193621456915,0.8859306133134588,3.3871363935519354,0.5215281763521677
6AcBIQ,toluene,stddft,S0S1,0.07859615849621797,0.7139512662335031,0.11008616724059776,0.28604873376649687,0.8899138327594024,4.051427341758993,0.3505589686895525
6AcBIQ,toluene,stda,S0S1,0.07852332385913192,0.713697971355177,0.11002318489154597,0.28630202864482307,0.8899768151084538,4.0493299419893445,0.34979348690864825
BANE,toluene,stda,S0S1,0.19854077653977148,0.7473323000097022,0.26566599160399457,0.252667699990298,0.7343340083960055,0.05427008485418989,0.9959032716970716
BANE,toluene,stddft,S0S1,0.20066171687245582,0.743550663325459,0.2698695956708794,0.2564493366745409,0.7301304043291207,0.03916405800673237,0.9958289188349569
BANE,toluene,stda,S0T1,0.21142487896527853,0.7058661308435666,0.29952546202012675,0.2941338691564336,0.7004745379798734,0.05964073752549302,0.9936956932926251
6AcBIQ,toluene,stddft,S0T1,0.0882356138403939,0.7691020214235583,0.11472549984600933,0.23089797857644156,0.8852745001539907,3.1516691138915776,0.569718981726367
BANE,toluene,stddft,S0T1,0.20952438321606087,0.7083850902119302,0.2957775172164856,0.29161490978806975,0.7042224827835144,0.07047094412252335,0.9935328750714264
TX-CzPh,toluene,stddft,S0T1,0.10855200329975434,0.900566537170174,0.12053746038671877,0.09943346282982594,0.8794625396132811,1.0856840287492058,0.6786979163788319
TX-CzPh,toluene,stda,S0S1,0.08126012935943641,0.6198660482186413,0.13109304759142745,0.3801339517813588,0.8689069524085725,0.8931097027267643,0.7236772944605937
TX-CzPh,toluene,stda,S0T1,0.10960318176572456,0.9013669944452736,0.12159662206533024,0.09863300555472658,0.8784033779346698,1.1163271876359564,0.6733112827868906
2PCzBN,toluene,stda,S0S1,0.18386643486274432,0.7746110460260484,0.23736614111821136,0.22538895397395164,0.7626338588817886,0.41284292318522847,0.6856390137656614
2PCzBN,toluene,stddft,S0T1,0.294100168402942,0.5682859830883807,0.5175214190655184,0.4317140169116192,0.48247858093448165,1.5991358075399968,0.6972441184773351
2PCzBN,toluene,stda,S0T1,0.2899752349358831,0.5973715091917455,0.48541858872416743,0.40262849080825447,0.5145814112758326,1.4158064160362596,0.6998185756250788
TX-CzPh,toluene,stddft,S0S1,0.078449422130792,0.6184991703190514,0.12683836275855315,0.38150082968094884,0.8731616372414468,0.8810201983018517,0.7292482342226294
3PCzPFP,toluene,stda,S0T1,0.24014321519111867,0.8450847153441535,0.2841646651878237,0.1549152846558465,0.7158353348121763,0.2477274562950607,0.6785001540514999
2PCzBN,toluene,stddft,S0S1,0.20059683246440532,0.7717675733048839,0.2599187105068488,0.22823242669511634,0.7400812894931513,0.3271755656267229,0.6960805109484388
9CzTPE,toluene,stda,S0S1,0.11076121988886757,0.8837788491245194,0.12532685071450714,0.11622115087548043,0.8746731492854929,0.940994368033885,0.8388280042737144
9CzTPE,toluene,stda,S0T1,0.16031232204568818,0.8072183038190064,0.1985984724172375,0.19278169618099367,0.8014015275827624,0.16751352160117583,0.9823410897557667
3PCzPFP,toluene,stda,S0S1,0.22268014607086217,0.7291249988858861,0.3054073669276472,0.27087500111411367,0.6945926330723529,0.38146095104920263,0.7493765665893214
9CzTPE,toluene,stddft,S0T1,0.1550988423605674,0.8138214257669191,0.1905809277685301,0.18617857423308093,0.8094190722314698,0.12181708850264768,0.9852099303220331
3PCzPFP,toluene,stddft,S0T1,0.2391453181056272,0.8433256008463448,0.28357412352432526,0.1566743991536553,0.7164258764756746,0.23869232636051352,0.681621380327925
9CzTPE,toluene,stddft,S0S1,0.10750296145513111,0.8878310916561176,0.12108492534835678,0.11216890834388232,0.8789150746516431,0.9071193399087543,0.8337553660048268
6-Cz-Sac,toluene,stda,S0T1,0.18285808628946454,0.8457919947698805,0.21619746630401224,0.15420800523011946,0.783802533695988,1.1309642924554488,0.6901943193728365
3PCzPFP,toluene,stddft,S0S1,0.22272274011449805,0.7317270128171511,0.3043795516814595,0.2682729871828488,0.6956204483185404,0.2987234557103404,0.7548693448113546
6-Cz-Sac,toluene,stddft,S0T1,0.19856557705093553,0.8371407169914934,0.23719498170455522,0.16285928300850666,0.7628050182954447,0.6755379346087524,0.8007111234817716
6-Cz-Sac,toluene,stddft,S0S1,0.20354404778461668,0.7585342080384792,0.26833865319135514,0.24146579196152082,0.7316613468086448,1.0853265887598975,0.7446576476225094
6-Cz-Sac,toluene,stda,S0S1,0.20290843282518697,0.7595457921508657,0.2671444367436954,0.24045420784913438,0.7328555632563046,1.080936237441715,0.7392018248512793
PTPC,toluene,stda,S0T1,0.03084085049907687,0.9648577271322252,0.03196414313926141,0.03514227286777471,0.9680358568607386,1.3554822970884923,0.6445045246030507
NAQ3,toluene,stddft,S0S1,0.35347677791440174,0.5981938174760787,0.5909067723330942,0.40180618252392125,0.40909322766690615,2.654838552743411,0.569619892972347
NAQ3,toluene,stda,S0S1,0.34290975661711404,0.5992656270575536,0.57221662837702,0.40073437294244635,0.42778337162297975,2.6803035878120918,0.5731415204043023
PTPC,toluene,stddft,S0T1,0.03056031457551882,0.9658816877223528,0.03163981154626003,0.034118312277647264,0.9683601884537401,1.3277608494804214,0.6474479901671308
NAQ3,toluene,stda,S0T1,0.16482623160441298,0.4485620865520421,0.36745466579973624,0.551437913447958,0.6325453342002637,3.8404883355932316,0.7124806684947468
PTPC,toluene,stda,S0S1,0.031195108648262266,0.9932351356255452,0.03140757664459323,0.006764864374454908,0.9685924233554065,0.5570999769092793,0.7118395439595586
PTPC,toluene,stddft,S0S1,0.029309244480216424,0.9939895943536073,0.029486470126758483,0.006010405646392628,0.9705135298732415,0.5505799427573227,0.7156669464931518
NAQ3,toluene,stddft,S0T1,0.16535383335101142,0.4548220372209952,0.3635572153920656,0.5451779627790047,0.6364427846079346,3.7100872809536583,0.7298029863982136
Ph-OBNA,toluene,stda,S0T1,0.38668390246606793,0.7518028518721505,0.5143421596541461,0.24819714812784963,0.485657840345854,1.766041885734476,0.6128129819904651
Ph-OBNA,toluene,stda,S0S1,0.09929487515517921,0.8948577966534891,0.11096162488220307,0.10514220334651109,0.8890383751177969,0.19615154435170065,0.6877220972246025
9ArFDBFxPO,toluene,stddft,S0T1,0.2873770414495507,0.7110251427479815,0.40417282620821426,0.2889748572520185,0.5958271737917857,1.488490730812138,0.7217803531896118
9ArFDBFxPO,toluene,stda,S0T1,0.2889911662967476,0.7142833719092732,0.40458895959495284,0.2857166280907266,0.5954110404050471,1.5108400445360046,0.7187625497099238
9ArFDBFxPO,toluene,stda,S0S1,0.2964429763513875,0.6216569416940843,0.47685943238009604,0.37834305830591586,0.523140567619904,0.6872042263188672,0.7923673589374616
Ph-OBNA,toluene,stddft,S0S1,0.10443895192330724,0.8957765497681894,0.11659040633552432,0.10422345023181052,0.8834095936644757,0.15658580746020914,0.6794582115391775
Ph-OBNA,toluene,stddft,S0T1,0.3781717996023539,0.748567138631167,0.5051942305320541,0.2514328613688329,0.49480576946794586,1.7152435425809034,0.6190084875415768
DBT-BZ-DMAC,toluene,stda,S0S1,0.15793702804678802,0.7104315011630915,0.2223114090355221,0.2895684988369085,0.777688590964478,1.12041261137938,0.7031223080424223
DBT-BZ-DMAC,toluene,stda,S0T1,0.13046979667977437,0.7220121197679458,0.18070305623360905,0.2779878802320543,0.8192969437663911,0.6732618738019746,0.8713378091895227
DBT-BZ-DMAC,toluene,stddft,S0T1,0.14231503598020628,0.7518861959206409,0.1892773623885325,0.2481138040793592,0.8107226376114676,0.49146731300300117,0.9029723893860615
DBT-BZ-DMAC,toluene,stddft,S0S1,0.15189794777225815,0.6554351640997366,0.2317512945477916,0.3445648359002633,0.7682487054522085,1.1036544965488968,0.7634046173252004
PY-TPA,toluene,stda,S0S1,0.01295358472444016,0.9552615050480817,0.01356024989595719,0.04473849495191844,0.9864397501040427,0.43052609866630676,0.8986112883583518
PY-TPA,toluene,stda,S0T1,0.029389148098838542,0.8730131231938868,0.03366403931171093,0.126986876806113,0.9663359606882892,2.6038594691892283,0.7884748220645966
9ArFDBFxPO,toluene,stddft,S0S1,0.2920605862231509,0.621271026437395,0.470101733051898,0.37872897356260515,0.529898266948102,0.6854818591358645,0.7939287040168748
PY-TPA,toluene,stddft,S0T1,0.029148410491887284,0.8851581550697062,0.03293017222395906,0.11484184493029398,0.9670698277760409,2.324361180322709,0.8064234675773182
PY-TPA,toluene,stddft,S0S1,0.017720028396575358,0.8942716086422934,0.019815040783278774,0.10572839135770656,0.9801849592167212,1.990426415796468,0.8355477850665922
TPD4PA,toluene,stda,S0T1,0.040128081199224806,0.9703179412435028,0.04135560056510859,0.02968205875649703,0.9586443994348913,1.0597106450430778,0.6178016626417914
TPD4PA,toluene,stddft,S0T1,0.03888999550005927,0.970835488812706,0.040058275524744384,0.029164511187293962,0.9599417244752557,1.0174856209146397,0.620375449518185
PXZ-BOO,toluene,stda,S0S1,0.3828776349283387,0.843281585432607,0.4540329606888319,0.156718414567393,0.5459670393111682,3.4425283764789825,0.4630234596542552
TPD4PA,toluene,stda,S0S1,0.23300741710048453,0.7978758166998079,0.29203469039111263,0.20212418330019216,0.7079653096088875,1.4029667190085529,0.6181207582456099
4-DBFBI,toluene,stddft,S0S1,0.1902064477310489,0.23204237696909197,0.8197056512500058,0.7679576230309081,0.1802943487499939,0.8360669518257725,0.7350594278296865
4-DBFBI,toluene,stda,S0T1,0.27388610320588197,0.5798746985561002,0.4723194577860768,0.42012530144389987,0.5276805422139232,0.5022539073363526,0.7936846731790489
4-DBFBI,toluene,stddft,S0T1,0.2749660274087435,0.5900067017008434,0.46603882060336677,0.40999329829915643,0.533961179396633,0.491812283692037,0.8159374058398667
PXZ-BOO,toluene,stda,S0T1,0.3666216991877415,0.8160340269172682,0.4492725635139607,0.18396597308273188,0.5507274364860393,3.1193479094624252,0.5142736654608167
4-DBFBI,toluene,stda,S0S1,0.200398159058379,0.24857049482532856,0.8062025189240564,0.7514295051746714,0.19379748107594366,0.8633997363184247,0.73784805339591
PXZ-BOO,toluene,stddft,S0T1,0.3620954486817068,0.8107041433464197,0.44664314553401857,0.1892958566535805,0.5533568544659814,3.04256432220964,0.5274177439122028
PXZ-BOO,toluene,stddft,S0S1,0.38339933955965394,0.8436470358682194,0.4544546750704666,0.15635296413178043,0.5455453249295333,3.447047684614127,0.46180755280119584
TPD4PA,toluene,stddft,S0S1,0.14707482449282164,0.8854260605060917,0.16610627476760356,0.11457393949390815,0.8338937252323964,1.2864227786100966,0.6190009896240442
P3C,toluene,stda,S0T1,0.23691103115534717,0.6543938892307664,0.36203123998274767,0.34560611076923364,0.6379687600172524,0.10922032091204742,0.9911577417927315
P3C,toluene,stddft,S0T1,0.2367841351395797,0.6525875366713259,0.3628388864846425,0.34741246332867387,0.6371611135153578,0.1023865670817111,0.9913081244850931
P3C,toluene,stda,S0S1,0.13431949125080136,0.8503054975299373,0.15796615644728593,0.1496945024700626,0.842033843552714,0.08102234781770216,0.7457061331111057
P3C,toluene,stddft,S0S1,0.13267066823008827,0.8495764952280777,0.15616094486520776,0.1504235047719224,0.8438390551347922,0.11182321744670383,0.7484285772380459
TBTAC,toluene,stda,S0T1,0.14363211974741558,0.9226036819492063,0.15568127740825904,0.07739631805079372,0.844318722591741,1.0060455468033247,0.921824193717012
teracridan,toluene,stda,S0T1,0.16153958193598428,0.3327769863855231,0.4854289465463221,0.6672230136144769,0.514571053453678,0.711579381270445,0.7505206040014314
teracridan,toluene,stda,S0S1,0.17156192204005496,0.8828248653233365,0.1943329065354543,0.11717513467666354,0.8056670934645458,0.892237751824496,0.6026693152096492
TBTAC,toluene,stddft,S0T1,0.13682626276696144,0.9226799142252691,0.1482922307698093,0.07732008577473087,0.8517077692301908,0.9022194086151434,0.9308196528526786
TBTAC,toluene,stddft,S0S1,0.030380821763719378,0.9949892413149833,0.030533819364285703,0.005010758685016459,0.9694661806357143,0.2196222399625297,0.84688057551022
teracridan,toluene,stddft,S0S1,0.16640741302826353,0.8874676069201887,0.1875081543604203,0.11253239307981133,0.8124918456395795,0.9054545256751603,0.5991836454371053
teracridan,toluene,stddft,S0T1,0.2915845713352181,0.5016009339839778,0.581307871616786,0.4983990660160223,0.418692128383214,0.3336848203808374,0.9029347134848219
LEt,toluene,stda,S0T1,0.03323136596681939,0.9878435105884434,0.03364031408884183,0.012156489411556557,0.9663596859111582,0.610166694826556,0.9198094980929419
LEt,toluene,stda,S0S1,0.03362180949556208,0.9973765360707153,0.033710247112910076,0.0026234639292843833,0.9662897528870897,0.6086716945010874,0.7047531416277464
TBTAC,toluene,stda,S0S1,0.03490828294282958,0.990831642498669,0.035231296060346064,0.009168357501330984,0.9647687039396541,0.2967206010803895,0.8312115318028315
t-BuPCz,toluene,stda,S0T1,0.23432512340582154,0.8699836735625334,0.26934427682564843,0.13001632643746663,0.7306557231743516,2.038287101861205,0.6712496078950329
t-BuPCz,toluene,stda,S0S1,0.0951431796267768,0.7624328586142479,0.12478892869295183,0.23756714138575213,0.8752110713070482,2.377298463051219,0.7632813940244914
LEt,toluene,stddft,S0T1,0.03280849613451269,0.9889395806503949,0.03317543030579842,0.01106041934960508,0.9668245696942015,0.55497539279736,0.9287692945889683
t-BuPCz,toluene,stddft,S0S1,0.0947633411464088,0.7599044501068128,0.12470428503621578,0.2400955498931871,0.8752957149637842,2.4361548171583065,0.7688118015860319
t-BuPCz,toluene,stddft,S0T1,0.20654669477659787,0.9158913669659173,0.22551440293713787,0.08410863303408277,0.7744855970628619,1.7215918868933908,0.7508824380660077
LEt,toluene,stddft,S0S1,0.05227060216619154,0.9883823555951436,0.05288500130571166,0.011617644404856263,0.9471149986942883,1.256498366587402,0.6450763651339191
Pra-2DMAC,toluene,stddft,S0S1,0.4048997463621334,0.6627619594421659,0.6109278611930742,0.3372380405578343,0.38907213880692565,1.2125856409923175,0.6547277632274998
Pra-2DMAC,toluene,stda,S0T1,0.34665322791857034,0.6722890354403295,0.5156312384174505,0.3277109645596704,0.4843687615825495,0.7659621420861175,0.7711065865578033
Pra-2DMAC,toluene,stda,S0S1,0.3963287367914481,0.6660567852770586,0.5950374585953476,0.33394321472294125,0.4049625414046526,1.1618268489454855,0.6630876269056052
Pra-2DMAC,toluene,stddft,S0T1,0.3451756867010376,0.6696348655161047,0.5154685104919109,0.3303651344838953,0.4845314895080891,0.7534992098850062,0.7755363801715598
2CzP-INN,toluene,stda,S0T1,0.04164870474975222,0.9851946776704371,0.042274593736370505,0.014805322329562887,0.9577254062636292,0.5126051241807598,0.6923958418496926
2CzP-INN,toluene,stddft,S0T1,0.04070959012894827,0.9858859328145851,0.041292393748562084,0.014114067185414756,0.958707606251438,0.516247750992063,0.6947221604321485
2CzP-INN,toluene,stda,S0S1,0.030320896971373267,0.9965911970342183,0.030424608466948146,0.0034088029657818584,0.9695753915330518,1.4368363977180294,0.7625157836504697
3-AcBPtCN,toluene,stda,S0S1,0.28390936721121185,0.8471973287076109,0.3351159848961187,0.15280267129238917,0.6648840151038814,3.182392925004507,0.5255936486924685
2CzP-INN,toluene,stddft,S0S1,0.026693799325834003,0.9985074149823436,0.026733701648380872,0.0014925850176564133,0.9732662983516192,1.4447752900696913,0.7658790522527498
3-AcBPtCN,toluene,stda,S0T1,0.30331825324754363,0.833114475752245,0.3640775212478071,0.1668855242477551,0.6359224787521929,1.7898891651675093,0.6741337894971249
4-DPM,toluene,stda,S0T1,0.09817658271393277,0.8330857420798647,0.11784691269451705,0.16691425792013523,0.882153087305483,0.6603573488417148,0.7978089770802934
4-DPM,toluene,stda,S0S1,0.1531293602558526,0.8003205521898205,0.1913350342395472,0.19967944781017932,0.8086649657604528,0.5375883233107107,0.7274396851348749
4-DPM,toluene,stddft,S0S1,0.14988108644024956,0.7957571174972098,0.18835029325487007,0.20424288250279007,0.8116497067451298,0.6191385984379781,0.7253877571083895
3-AcBPtCN,toluene,stddft,S0S1,0.28495483643301345,0.8472693690196818,0.33632141896350565,0.15273063098031814,0.6636785810364945,3.1350965480014303,0.52743873092212
4-DPM,toluene,stddft,S0T1,0.09286140054513138,0.837744366423733,0.11084694122331093,0.162255633576267,0.8891530587766889,0.6339688598978872,0.8041662059632759
DCA,toluene,stda,S0S1,0.2118298315824676,0.6763253811627012,0.3132069821456374,0.32367461883729876,0.6867930178543626,0.12934290081601693,0.9895923290661337
DCA,toluene,stddft,S0S1,0.21293328712680223,0.6757667540667139,0.31509879088514725,0.32423324593328606,0.6849012091148526,0.12030368465435644,0.9901821031109603
3-AcBPtCN,toluene,stddft,S0T1,0.3018191872372495,0.8297893537028146,0.36372988625417424,0.17021064629718538,0.6362701137458259,1.6452924676361136,0.6882848221223122
DCA,toluene,stddft,S0T1,0.20645281639035304,0.7038823069147033,0.2933058756587997,0.29611769308529673,0.7066941243412003,0.06842613319724808,0.9926560789679804
DCA,toluene,stda,S0T1,0.20777352384609496,0.7006686255406495,0.2965360746469458,0.29933137445935043,0.7034639253530541,0.069921015078336,0.9926972671360621
