molecule,environment,method,S1_overlap,T1_overlap,S1_energy_eV,T1_energy_eV,Delta_E_ST_eV,S1_osc_strength,HOMO_LUMO_gap_eV,Delta_S_NTO,Abs_Delta_S_NTO,Char_diff_squared,S_NTO_sum,S_NTO_product,Log_Abs_S1,Log_Abs_T1,S_NTO_ratio,S1_CT_number,S1_Lambda_D,S1_Lambda_A,S1_hole_on_A,S1_particle_on_D,S1_Delta_r,S1_S_he,T1_CT_number,T1_Lambda_D,T1_Lambda_A,T1_hole_on_A,T1_particle_on_D,T1_Delta_r,T1_S_he,Delta_CT_number,Abs_Delta_CT_number,Delta_Lambda_D,Abs_Delta_Lambda_D,Delta_Lambda_A,Abs_Delta_Lambda_A,Delta_Delta_r,Abs_Delta_Delta_r,Delta_S_he,Abs_Delta_S_he
4FBTPI,toluene,stda,8.5e-09,5.22e-08,3.846,3.447,0.399,1.1529,6.577000000000001,4.37e-08,4.37e-08,1.90969e-15,6.07e-08,4.437e-16,-8.065501548756432,-7.281498311132726,6.141176470588235,,,,,,,,,,,,,,,,,,,,,,,,
4FBTPI,toluene,stddft,4.64e-08,-6.11e-08,3.811,3.42,0.391,1.0252,6.577000000000001,-1.075e-07,1.075e-07,1.155625e-14,-1.47e-08,-2.83504e-15,-7.3325470471100465,-7.213248577854439,-1.3168103448275863,,,,,,,,,,,,,,,,,,,,,,,,
4NTAZ-PPI,gas,stda,0.0,1.612e-07,3.865,3.369,0.496,0.6519,6.829,1.612e-07,1.612e-07,2.598544e-14,1.612e-07,0.0,-10.0,-6.792365632611038,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4NTAZ-PPI,gas,stddft,5.3e-08,2.23e-08,3.827,3.319,0.508,0.5815,6.829,-3.07e-08,3.07e-08,9.4249e-16,7.529999999999999e-08,1.1819e-15,-7.274905478918531,-7.649751981665837,0.4207547169811321,,,,,,,,,,,,,,,,,,,,,,,,
4NTAZ-PPI,toluene,stda,-1.04e-08,9.3e-09,3.861,3.336,0.5250000000000004,0.2207,6.9270000000000005,1.97e-08,1.97e-08,3.8809000000000006e-16,-1.1e-09,-9.672e-17,-7.978810700930062,-8.0268721464003,-0.8942307692307693,,,,,,,,,,,,,,,,,,,,,,,,
4NTAZ-PPI,toluene,stddft,-4.1e-08,-9.79e-08,3.823,3.285,0.5379999999999998,0.2032,6.9270000000000005,-5.6899999999999993e-08,5.6899999999999993e-08,3.2376099999999998e-15,-1.389e-07,4.0139e-15,-7.386158178123931,-7.008773924307505,2.3878048780487804,,,,,,,,,,,,,,,,,,,,,,,,
4PyCNICz,gas,stda,2.2e-08,3.3e-08,3.762,3.378,0.3839999999999999,0.1332,5.844999999999999,1.1e-08,1.1e-08,1.21e-16,5.5e-08,7.26e-16,-7.655607726314889,-7.480172006224281,1.5,,,,,,,,,,,,,,,,,,,,,,,,
4PyCNICz,gas,stddft,2.6e-09,1.496e-07,3.715,3.352,0.363,0.1294,5.844999999999999,1.4699999999999998e-07,1.4699999999999998e-07,2.1608999999999996e-14,1.522e-07,3.8896e-16,-8.568636235841012,-6.824778199656948,57.53846153846153,,,,,,,,,,,,,,,,,,,,,,,,
4PyCNICz,toluene,stda,2.99e-08,4.95e-08,3.757,3.37,0.387,0.1362,5.775,1.96e-08,1.96e-08,3.841599999999999e-16,7.940000000000002e-08,1.48005e-15,-7.522878745280337,-7.304518323509803,1.6555183946488292,,,,,,,,,,,,,,,,,,,,,,,,
4PyCNICz,toluene,stddft,-1.8e-08,-1.014e-07,3.708,3.344,0.3640000000000003,0.1344,5.775,-8.339999999999999e-08,8.339999999999999e-08,6.955559999999999e-15,-1.194e-07,1.8252e-15,-7.742321425130815,-6.993533957750769,5.633333333333334,,,,,,,,,,,,,,,,,,,,,,,,
5-Cz-Sac,gas,stda,3.25e-08,-6.22e-08,3.873,3.427,0.4460000000000002,0.2635,7.258000000000001,-9.47e-08,9.47e-08,8.968089999999999e-15,-2.97e-08,-2.0215000000000002e-15,-7.486782399932061,-7.205511953340831,-1.913846153846154,,,,,,,,,,,,,,,,,,,,,,,,
5-Cz-Sac,gas,stddft,-4.13e-08,8.9e-09,3.805,3.405,0.4000000000000003,0.2237,7.258000000000001,5.02e-08,5.02e-08,2.52004e-15,-3.24e-08,-3.6757e-16,-7.382999658879101,-8.045757490560675,-0.2154963680387409,,,,,,,,,,,,,,,,,,,,,,,,
5-Cz-Sac,toluene,stda,-1.67e-08,1.048e-07,3.854,3.414,0.4399999999999999,0.2421,7.13,1.215e-07,1.215e-07,1.476225e-14,8.81e-08,-1.75016e-15,-7.774690718274137,-6.979224511806442,-6.275449101796407,,,,,,,,,,,,,,,,,,,,,,,,
5-Cz-Sac,toluene,stddft,-8.73e-08,7.42e-08,3.796,3.392,0.4039999999999999,0.2467,7.13,1.615e-07,1.615e-07,2.6082250000000003e-14,-1.3099999999999992e-08,-6.47766e-15,-7.058488567365597,-7.129011186239425,-0.8499427262313861,,,,,,,,,,,,,,,,,,,,,,,,
5-DBFBI,gas,stda,1.66e-08,6.3e-08,4.1,3.578,0.5219999999999998,1.4266,7.375,4.639999999999999e-08,4.639999999999999e-08,2.1529599999999998e-15,7.96e-08,1.0458e-15,-7.777283528852417,-7.199970640755866,3.795180722891566,,,,,,,,,,,,,,,,,,,,,,,,
5-DBFBI,gas,stddft,1.23e-08,2.98e-08,4.057,3.549,0.5080000000000005,1.2514,7.375,1.7499999999999998e-08,1.7499999999999998e-08,3.0624999999999995e-16,4.21e-08,3.6654e-16,-7.906578314837765,-7.52432881167557,2.4227642276422765,,,,,,,,,,,,,,,,,,,,,,,,
5-DBFBI,toluene,stda,1.272e-07,8.11e-08,4.093,3.57,0.5230000000000001,1.4258,7.356000000000001,-4.61e-08,4.61e-08,2.12521e-15,2.083e-07,1.031592e-14,-6.895171596346344,-7.090443970758825,0.6375786163522013,,,,,,,,,,,,,,,,,,,,,,,,
5-DBFBI,toluene,stddft,1.162e-07,-3.72e-08,4.051,3.542,0.5090000000000003,1.2457,7.356000000000001,-1.5339999999999998e-07,1.5339999999999998e-07,2.3531559999999995e-14,7.899999999999999e-08,-4.32264e-15,-6.934420285271552,-7.428291168191312,-0.3201376936316695,,,,,,,,,,,,,,,,,,,,,,,,
5CzICz,gas,stda,2.66e-08,9.9e-09,3.58,3.2,0.3799999999999999,0.2577,6.71,-1.67e-08,1.67e-08,2.7889000000000003e-16,3.65e-08,2.6334e-16,-7.573488738635425,-8.0,0.3721804511278195,,,,,,,,,,,,,,,,,,,,,,,,
5CzICz,gas,stddft,-2.97e-08,-4.87e-08,3.519,3.181,0.3380000000000001,0.2241,6.71,-1.9e-08,1.9e-08,3.61e-16,-7.84e-08,1.44639e-15,-7.525783735923745,-7.311580177997289,1.6397306397306397,,,,,,,,,,,,,,,,,,,,,,,,
5CzICz,toluene,stda,3.1e-09,-4.64e-08,3.582,3.199,0.383,0.2424,6.761,-4.95e-08,4.95e-08,2.45025e-15,-4.33e-08,-1.4383999999999999e-16,-8.494850021680094,-7.3325470471100465,-14.96774193548387,,,,,,,,,,,,,,,,,,,,,,,,
5CzICz,toluene,stddft,-1.23e-08,-2.23e-08,3.521,3.179,0.3420000000000001,0.2122,6.761,-1.0000000000000002e-08,1.0000000000000002e-08,1.0000000000000003e-16,-3.46e-08,2.7429e-16,-7.906578314837765,-7.649751981665837,1.813008130081301,,,,,,,,,,,,,,,,,,,,,,,,
6-Cz-Sac,gas,stda,-2.72e-08,1.63e-08,3.803,3.345,0.4579999999999997,0.4927,7.213999999999999,4.35e-08,4.35e-08,1.89225e-15,-1.0899999999999998e-08,-4.4335999999999997e-16,-7.5638373529592435,-7.785156151952302,-0.599264705882353,,,,,,,,,,,,,,,,,,,,,,,,
6-Cz-Sac,gas,stddft,2.48e-08,-2.21e-08,3.745,3.323,0.4220000000000001,0.4131,7.213999999999999,-4.69e-08,4.69e-08,2.1996100000000007e-15,2.700000000000001e-09,-5.4808e-16,-7.603800652904264,-7.653647025549361,-0.8911290322580645,,,,,,,,,,,,,,,,,,,,,,,,
6-Cz-Sac,toluene,stda,6.21e-08,4.21e-08,3.784,3.315,0.4689999999999998,0.5568,7.143000000000001,-1.9999999999999997e-08,1.9999999999999997e-08,3.9999999999999975e-16,1.042e-07,2.61441e-15,-7.206209615309182,-7.374687549038327,0.677938808373591,,,,,,,,,,,,,,,,,,,,,,,,
6-Cz-Sac,toluene,stddft,-3.27e-08,4.97e-08,3.728,3.293,0.435,0.473,7.143000000000001,8.24e-08,8.24e-08,6.7897599999999985e-15,1.7e-08,-1.62519e-15,-7.484126156288321,-7.302770657240282,-1.5198776758409789,,,,,,,,,,,,,,,,,,,,,,,,
6AcBIQ,gas,stda,-1.04e-08,3.13e-08,2.552,2.436,0.1160000000000001,0.0787,5.206000000000001,4.17e-08,4.17e-08,1.7388900000000001e-15,2.0900000000000002e-08,-3.2552000000000006e-16,-7.978810700930062,-7.503070351926785,-3.0096153846153846,,,,,,,,,,,,,,,,,,,,,,,,
6AcBIQ,gas,stddft,-5.5e-09,-3.49e-08,2.544,2.423,0.121,0.0763,5.206000000000001,-2.9400000000000002e-08,2.9400000000000002e-08,8.643600000000001e-16,-4.04e-08,1.9195e-16,-8.2518119729938,-7.455931955649724,6.345454545454547,,,,,,,,,,,,,,,,,,,,,,,,
6AcBIQ,toluene,stda,-8.7e-09,-2.48e-08,2.353,2.215,0.1380000000000003,0.0999,5.02,-1.61e-08,1.61e-08,2.5921e-16,-3.35e-08,2.1576e-16,-8.05551732784983,-7.603800652904264,2.8505747126436782,,,,,,,,,,,,,,,,,,,,,,,,
6AcBIQ,toluene,stddft,1.86e-08,-1.66e-08,2.342,2.204,0.1379999999999999,0.0948,5.02,-3.52e-08,3.52e-08,1.23904e-15,2.000000000000001e-09,-3.0876e-16,-7.728158393463501,-7.777283528852417,-0.8924731182795699,,,,,,,,,,,,,,,,,,,,,,,,
6tBPA,gas,stda,-1.22e-08,-1.386e-07,2.39,1.825,0.5650000000000002,0.4827,5.575000000000001,-1.2640000000000002e-07,1.2640000000000002e-07,1.5976960000000006e-14,-1.508e-07,1.69092e-15,-7.910094888560602,-6.857923538926715,11.36065573770492,,,,,,,,,,,,,,,,,,,,,,,,
6tBPA,gas,stddft,1.71e-08,-3.94e-08,2.307,1.767,0.54,0.3894,5.575000000000001,-5.65e-08,5.65e-08,3.19225e-15,-2.23e-08,-6.737400000000001e-16,-7.764471553092451,-7.403402904373539,-2.304093567251462,,,,,,,,,,,,,,,,,,,,,,,,
6tBPA,toluene,stda,1.1e-08,8.2e-09,2.389,1.845,0.5439999999999998,0.4552,5.588,-2.799999999999998e-09,2.799999999999998e-09,7.839999999999992e-18,1.92e-08,9.02e-17,-7.954677021213342,-8.080921907623926,0.7454545454545456,,,,,,,,,,,,,,,,,,,,,,,,
6tBPA,toluene,stddft,-1.47e-08,1.67e-08,2.311,1.788,0.5229999999999999,0.3714,5.588,3.14e-08,3.14e-08,9.8596e-16,2.000000000000001e-09,-2.4549e-16,-7.829738284605042,-7.774690718274137,-1.1360544217687076,,,,,,,,,,,,,,,,,,,,,,,,
9ArFDBFxPO,gas,stda,-7.51e-08,4e-10,3.87,3.429,0.4410000000000003,0.1996,7.221999999999999,7.550000000000002e-08,7.550000000000002e-08,5.700250000000001e-15,-7.47e-08,-3.0040000000000003e-17,-7.123782159408358,-9.30102999566398,-0.0053262316910785,,,,,,,,,,,,,,,,,,,,,,,,
9ArFDBFxPO,gas,stddft,4.1e-09,8.85e-08,3.802,3.406,0.3959999999999999,0.1689,7.221999999999999,8.44e-08,8.44e-08,7.12336e-15,9.260000000000001e-08,3.6285000000000007e-16,-8.3767507096021,-7.052566278112949,21.585365853658537,,,,,,,,,,,,,,,,,,,,,,,,
9ArFDBFxPO,toluene,stda,8.35e-08,-1.64e-08,3.898,3.43,0.4679999999999999,0.1619,7.175000000000001,-9.99e-08,9.99e-08,9.98001e-15,6.71e-08,-1.3694000000000001e-15,-7.077793722560983,-7.782516055786093,-0.1964071856287425,,,,,,,,,,,,,,,,,,,,,,,,
9ArFDBFxPO,toluene,stddft,-1.51e-07,9.27e-08,3.83,3.407,0.423,0.1375,7.175000000000001,2.437e-07,2.437e-07,5.938968999999999e-14,-5.829999999999999e-08,-1.39977e-14,-6.820735535660974,-7.032452023781138,-0.613907284768212,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDBFDPO,gas,stda,-3.1e-08,9.01e-08,3.861,3.411,0.4500000000000002,0.2124,7.245,1.211e-07,1.211e-07,1.4665209999999997e-14,5.9100000000000006e-08,-2.7931e-15,-7.507239610973162,-7.044793462458058,-2.906451612903226,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDBFDPO,gas,stddft,-1.196e-07,1.361e-07,3.79,3.388,0.4020000000000001,0.1773,7.245,2.5570000000000005e-07,2.5570000000000005e-07,6.538249000000004e-14,1.6499999999999996e-08,-1.6277560000000002e-14,-6.921905849593589,-6.865822892423234,-1.1379598662207355,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDBFDPO,toluene,stda,-4.1e-09,-1.7e-09,3.895,3.424,0.4710000000000001,0.1681,7.171,2.4e-09,2.4e-09,5.7600000000000025e-18,-5.8000000000000015e-09,6.97e-18,-8.3767507096021,-8.744727494896694,0.4146341463414633,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDBFDPO,toluene,stddft,9.01e-08,8.2e-09,3.827,3.401,0.4260000000000001,0.1429,7.171,-8.190000000000001e-08,8.190000000000001e-08,6.707610000000002e-15,9.83e-08,7.388200000000001e-16,-7.044793462458058,-8.080921907623926,0.0910099889012208,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDBFSPO,gas,stda,-3.44e-08,-3.25e-08,3.914,3.444,0.4700000000000002,0.201,7.231000000000001,1.899999999999997e-09,1.899999999999997e-09,3.609999999999989e-18,-6.69e-08,1.1179999999999998e-15,-7.462180904926726,-7.486782399932061,0.9447674418604652,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDBFSPO,gas,stddft,-3.53e-08,-3.93e-08,3.847,3.421,0.4260000000000001,0.1701,7.231000000000001,-4.000000000000003e-09,4.000000000000003e-09,1.6000000000000026e-17,-7.459999999999999e-08,1.38729e-15,-7.450996737974212,-7.404503778174426,1.113314447592068,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDBFSPO,toluene,stda,-7.24e-08,8.43e-08,3.833,3.385,0.4480000000000004,0.1876,7.251000000000001,1.567e-07,1.567e-07,2.455489e-14,1.1899999999999994e-08,-6.103319999999999e-15,-7.139661993429006,-7.073657553374345,-1.1643646408839778,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDBFSPO,toluene,stddft,1.608e-07,-1.94e-08,3.762,3.362,0.3999999999999999,0.1568,7.251000000000001,-1.802e-07,1.802e-07,3.2472040000000005e-14,1.414e-07,-3.11952e-15,-6.793443955900971,-7.709965388637482,-0.1206467661691542,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDPEPO,gas,stda,8.46e-08,2e-08,3.838,3.414,0.4239999999999999,0.2124,7.239000000000001,-6.460000000000001e-08,6.460000000000001e-08,4.173160000000001e-15,1.046e-07,1.692e-15,-7.072116589669293,-7.696803942579511,0.2364066193853428,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDPEPO,gas,stddft,-1.58e-08,1.89e-08,3.771,3.392,0.379,0.1799,7.239000000000001,3.47e-08,3.47e-08,1.20409e-15,3.100000000000001e-09,-2.9862e-16,-7.798602875679548,-7.721246399047171,-1.1962025316455698,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDPEPO,toluene,stda,-3.58e-08,4.97e-08,3.892,3.415,0.4769999999999998,0.1675,7.315999999999999,8.55e-08,8.55e-08,7.31025e-15,1.39e-08,-1.77926e-15,-7.444905551421681,-7.302770657240282,-1.388268156424581,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDPEPO,toluene,stddft,2.65e-08,2.099e-07,3.823,3.392,0.431,0.1418,7.315999999999999,1.834e-07,1.834e-07,3.3635559999999994e-14,2.364e-07,5.5623499999999986e-15,-7.575118363368933,-6.6777807052660805,7.920754716981132,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDPESPO,gas,stda,-3.46e-08,-5.36e-08,3.869,3.427,0.4420000000000001,0.221,7.225,-1.9e-08,1.9e-08,3.61e-16,-8.82e-08,1.85456e-15,-7.459670525209126,-7.270025714300444,1.5491329479768785,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDPESPO,gas,stddft,7.76e-08,1.063e-07,3.801,3.405,0.3960000000000003,0.1859,7.225,2.870000000000001e-08,2.870000000000001e-08,8.236900000000008e-16,1.839e-07,8.24888e-15,-7.1095789811990855,-6.9730583720409705,1.3698453608247425,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDPESPO,toluene,stda,5.7e-09,-7.93e-08,3.803,3.37,0.4329999999999998,0.178,7.337999999999999,-8.500000000000002e-08,8.500000000000002e-08,7.225e-15,-7.36e-08,-4.5201e-16,-8.236572006437063,-7.100179497572904,-13.912280701754389,,,,,,,,,,,,,,,,,,,,,,,,
9CzFDPESPO,toluene,stddft,9.09e-08,-1.68e-08,3.733,3.347,0.3860000000000001,0.15,7.337999999999999,-1.077e-07,1.077e-07,1.159929e-14,7.41e-08,-1.52712e-15,-7.040958607678906,-7.772113295386326,-0.1848184818481848,,,,,,,,,,,,,,,,,,,,,,,,
9CzTPE,gas,stda,2.3e-08,5.1e-09,3.549,2.868,0.681,2.1848,6.327999999999999,-1.79e-08,1.79e-08,3.2041000000000006e-16,2.81e-08,1.173e-16,-7.636388020107856,-8.2839966563652,0.2217391304347826,,,,,,,,,,,,,,,,,,,,,,,,
9CzTPE,gas,stddft,-5e-10,1.321e-07,3.513,2.82,0.6930000000000001,1.9377,6.327999999999999,1.326e-07,1.326e-07,1.758276e-14,1.316e-07,-6.605000000000001e-17,-9.221848749616356,-6.878768544850378,-264.2,,,,,,,,,,,,,,,,,,,,,,,,
9CzTPE,toluene,stda,6.72e-08,9.76e-08,3.582,2.899,0.6829999999999998,2.1579,6.3870000000000005,3.0399999999999994e-08,3.0399999999999994e-08,9.241599999999996e-16,1.648e-07,6.558720000000001e-15,-7.171984935776023,-7.0101054362812265,1.4523809523809523,,,,,,,,,,,,,,,,,,,,,,,,
9CzTPE,toluene,stddft,5.43e-08,-1.117e-07,3.546,2.852,0.694,1.9165,6.3870000000000005,-1.66e-07,1.66e-07,2.7556e-14,-5.74e-08,-6.065310000000001e-15,-7.26440110030182,-6.951558196449596,-2.057090239410681,,,,,,,,,,,,,,,,,,,,,,,,
9PhCzFDBFDPO,gas,stda,-9.09e-08,-2.44e-08,3.893,3.44,0.4529999999999998,0.2074,7.215999999999999,6.649999999999999e-08,6.649999999999999e-08,4.422249999999999e-15,-1.1530000000000001e-07,2.21796e-15,-7.040958607678906,-7.610833915635467,0.2684268426842684,,,,,,,,,,,,,,,,,,,,,,,,
9PhCzFDBFDPO,gas,stddft,-7.01e-08,5.96e-08,3.827,3.417,0.4100000000000001,0.1703,7.215999999999999,1.297e-07,1.297e-07,1.682209e-14,-1.05e-08,-4.17796e-15,-7.153662887870195,-7.224025668870631,-0.8502139800285307,,,,,,,,,,,,,,,,,,,,,,,,
9PhCzFDBFDPO,toluene,stda,-6.49e-08,3.74e-08,3.909,3.437,0.472,0.2089,7.19,1.0230000000000001e-07,1.0230000000000001e-07,1.0465290000000002e-14,-2.7500000000000008e-08,-2.42726e-15,-7.187086643357144,-7.425968732272281,-0.5762711864406779,,,,,,,,,,,,,,,,,,,,,,,,
9PhCzFDBFDPO,toluene,stddft,-3.61e-08,-4.21e-08,3.843,3.414,0.4289999999999998,0.1721,7.19,-6.000000000000001e-09,6.000000000000001e-09,3.6000000000000006e-17,-7.82e-08,1.51981e-15,-7.441291429466834,-7.374687549038327,1.1662049861495845,,,,,,,,,,,,,,,,,,,,,,,,
9PhCzFDBFSPO,gas,stda,-6.79e-08,-5.18e-08,3.893,3.443,0.4499999999999997,0.2177,7.229000000000001,1.6100000000000005e-08,1.6100000000000005e-08,2.592100000000001e-16,-1.197e-07,3.5172200000000004e-15,-7.167491087293763,-7.284832642151542,0.7628865979381443,,,,,,,,,,,,,,,,,,,,,,,,
9PhCzFDBFSPO,gas,stddft,-1.432e-07,-8.27e-08,3.828,3.42,0.4079999999999999,0.1796,7.229000000000001,6.05e-08,6.05e-08,3.660250000000001e-15,-2.2590000000000006e-07,1.184264e-14,-6.843753809602656,-7.08196966321512,0.577513966480447,,,,,,,,,,,,,,,,,,,,,,,,
9PhCzFDBFSPO,toluene,stda,5e-09,1.206e-07,3.899,3.432,0.4670000000000001,0.2395,7.259,1.156e-07,1.156e-07,1.336336e-14,1.256e-07,6.03e-16,-8.292429823902063,-6.91829272990265,24.12,,,,,,,,,,,,,,,,,,,,,,,,
9PhCzFDBFSPO,toluene,stddft,-5.6e-08,-1.623e-07,3.835,3.409,0.4260000000000001,0.1978,7.259,-1.063e-07,1.063e-07,1.129969e-14,-2.183e-07,9.0888e-15,-7.251037138743839,-6.789413975094844,2.8982142857142854,,,,,,,,,,,,,,,,,,,,,,,,
ACID–BPPZ,gas,stda,4.78e-08,4.89e-08,3.306,2.864,0.4420000000000001,0.1267,5.074999999999999,1.100000000000003e-09,1.100000000000003e-09,1.210000000000007e-18,9.67e-08,2.33742e-15,-7.319664486585437,-7.309803919971486,1.0230125523012552,,,,,,,,,,,,,,,,,,,,,,,,
ACID–BPPZ,gas,stddft,-5.44e-08,-3.35e-08,3.274,2.841,0.4329999999999998,0.0017,5.074999999999999,2.0899999999999995e-08,2.0899999999999995e-08,4.368099999999998e-16,-8.79e-08,1.8224e-15,-7.263603497723357,-7.473660722610156,0.6158088235294118,,,,,,,,,,,,,,,,,,,,,,,,
ACID–BPPZ,toluene,stda,-5.3e-08,-5.82e-08,3.166,2.841,0.3249999999999997,0.1945,4.849,-5.2e-09,5.2e-09,2.7040000000000004e-17,-1.112e-07,3.0846e-15,-7.274905478918531,-7.2343314452409855,1.0981132075471698,,,,,,,,,,,,,,,,,,,,,,,,
ACID–BPPZ,toluene,stddft,3.96e-08,-4.38e-08,3.158,2.818,0.3399999999999998,0.1668,4.849,-8.339999999999999e-08,8.339999999999999e-08,6.955559999999999e-15,-4.2000000000000045e-09,-1.73448e-15,-7.401209493236885,-7.357535479757878,-1.1060606060606062,,,,,,,,,,,,,,,,,,,,,,,,
ACRF,gas,stda,1.7e-09,-1.8e-08,3.478,3.477,0.0010000000000003,0.0,5.864000000000001,-1.97e-08,1.97e-08,3.880899999999999e-16,-1.63e-08,-3.06e-17,-8.744727494896694,-7.742321425130815,-10.588235294117649,,,,,,,,,,,,,,,,,,,,,,,,
ACRF,gas,stddft,-1.6e-09,4.58e-08,3.478,3.468,0.0100000000000002,0.0,5.864000000000001,4.74e-08,4.74e-08,2.2467600000000002e-15,4.42e-08,-7.328e-17,-8.769551078621726,-7.338187314462739,-28.625,,,,,,,,,,,,,,,,,,,,,,,,
ACRF,toluene,stda,-1.2e-09,9.6e-09,3.277,3.276,0.0010000000000003,0.0,5.650999999999999,1.08e-08,1.08e-08,1.1664e-16,8.399999999999999e-09,-1.152e-17,-8.886056647693163,-8.013228265733755,-8.0,,,,,,,,,,,,,,,,,,,,,,,,
ACRF,toluene,stddft,-1.2e-09,-2.09e-08,3.276,3.276,0.0,0.0,5.650999999999999,-1.97e-08,1.97e-08,3.880899999999999e-16,-2.21e-08,2.508e-17,-8.886056647693163,-7.67778070526608,17.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,
ACRFLCN,gas,stda,1e-10,-8.2e-09,3.48,3.479,0.0009999999999998,0.0,5.865,-8.3e-09,8.3e-09,6.889e-17,-8.100000000000001e-09,-8.200000000000002e-19,-9.69897000433602,-8.080921907623926,-82.0,,,,,,,,,,,,,,,,,,,,,,,,
ACRFLCN,gas,stddft,1e-10,2.1e-09,3.479,3.472,0.0070000000000001,0.0,5.865,2e-09,2e-09,4e-18,2.2000000000000003e-09,2.1000000000000004e-19,-9.69897000433602,-8.657577319177793,21.0,,,,,,,,,,,,,,,,,,,,,,,,
ACRFLCN,toluene,stda,0.0,-2.9e-09,3.277,3.277,0.0,0.0,5.650999999999999,-2.9e-09,2.9e-09,8.409999999999999e-18,-2.9e-09,-0.0,-10.0,-8.522878745280337,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ACRFLCN,toluene,stddft,1e-10,-7.78e-08,3.276,3.276,0.0,0.0,5.650999999999999,-7.79e-08,7.79e-08,6.068409999999999e-15,-7.77e-08,-7.78e-18,-9.69897000433602,-7.108462542327436,-777.9999999999999,,,,,,,,,,,,,,,,,,,,,,,,
ACRSA,gas,stda,-1e-09,6.7e-09,3.426,3.422,0.004,0.0,5.876,7.7e-09,7.7e-09,5.928999999999999e-17,5.7e-09,-6.7e-18,-8.958607314841775,-8.167491087293763,-6.699999999999999,,,,,,,,,,,,,,,,,,,,,,,,
ACRSA,gas,stddft,-2.3e-09,-2.2e-08,3.425,3.391,0.0339999999999998,0.0,5.876,-1.97e-08,1.97e-08,3.880899999999999e-16,-2.43e-08,5.0599999999999987e-17,-8.619788758288394,-7.655607726314889,9.565217391304348,,,,,,,,,,,,,,,,,,,,,,,,
ACRSA,toluene,stda,-1e-09,2.9e-09,3.243,3.243,0.0,0.0,5.686999999999999,3.9e-09,3.9e-09,1.521e-17,1.8999999999999996e-09,-2.9e-18,-8.958607314841775,-8.522878745280337,-2.9,,,,,,,,,,,,,,,,,,,,,,,,
ACRSA,toluene,stddft,-2.1e-09,-9.8e-09,3.243,3.243,0.0,0.0,5.686999999999999,-7.7e-09,7.7e-09,5.928999999999999e-17,-1.19e-08,2.0580000000000006e-17,-8.657577319177793,-8.00436480540245,4.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,
ACRXTN,gas,stda,-1.75e-08,6e-08,3.596,2.963,0.633,0.9058,6.65,7.75e-08,7.75e-08,6.00625e-15,4.25e-08,-1.05e-15,-7.75448733218585,-7.221125527997261,-3.428571428571428,,,,,,,,,,,,,,,,,,,,,,,,
ACRXTN,gas,stddft,-2.94e-08,-4.26e-08,3.542,2.933,0.609,0.7853,6.65,-1.32e-08,1.32e-08,1.7423999999999995e-16,-7.2e-08,1.25244e-15,-7.530177984021837,-7.369572124974976,1.4489795918367347,,,,,,,,,,,,,,,,,,,,,,,,
ACRXTN,toluene,stda,-5.33e-08,-5.52e-08,3.537,2.853,0.6839999999999997,0.9328,6.515,-1.899999999999997e-09,1.899999999999997e-09,3.609999999999989e-18,-1.085e-07,2.94216e-15,-7.272458742971444,-7.257274868695302,1.0356472795497185,,,,,,,,,,,,,,,,,,,,,,,,
ACRXTN,toluene,stddft,2.17e-08,8.6e-09,3.474,2.819,0.6550000000000002,0.7966,6.515,-1.31e-08,1.31e-08,1.7161e-16,3.03e-08,1.8662e-16,-7.661543506395395,-8.060480747381382,0.3963133640552995,,,,,,,,,,,,,,,,,,,,,,,,
ADN,gas,stda,-5.21e-08,2.63e-08,3.229,2.249,0.98,0.6361,6.340000000000001,7.84e-08,7.84e-08,6.14656e-15,-2.5800000000000006e-08,-1.3702300000000002e-15,-7.282329496997738,-7.578396073130169,-0.5047984644913628,,,,,,,,,,,,,,,,,,,,,,,,
ADN,gas,stddft,-3.92e-08,2.12e-08,3.063,2.178,0.8850000000000002,0.4527,6.340000000000001,6.04e-08,6.04e-08,3.64816e-15,-1.8e-08,-8.310400000000001e-16,-7.405607449624573,-7.671620396561262,-0.5408163265306123,,,,,,,,,,,,,,,,,,,,,,,,
