molecule,Delta_E_ST_eV,S1_energy_eV,T1_energy_eV,S1_S_he,T1_S_he,Delta_S_he,Abs_Delta_S_he,S1_CT_number,T1_CT_number,Delta_CT_number,Abs_Delta_CT_number,S1_Lambda_D,S1_Lambda_A,T1_Lambda_D,T1_Lambda_A,Delta_Lambda_D,Abs_Delta_Lambda_D,Delta_Lambda_A,Abs_Delta_Lambda_A,S1_Delta_r,T1_Delta_r,Delta_Delta_r,Abs_Delta_Delta_r,S1_hole_on_A,S1_particle_on_D,T1_hole_on_A,T1_particle_on_D,Char_diff_squared,S_NTO_sum,S_NTO_product,S_NTO_ratio,S1_osc_strength,HOMO_LUMO_gap_eV,Delta_S_NTO,Abs_Delta_S_NTO,Log_Abs_S1,Log_Abs_T1,S1_overlap,T1_overlap
2PN,0.1939999999999999,-0.64029046732751,0.54080454080963,-0.03453632646994085,-0.036116470253102016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003711843125770442,-0.01040011550651766,0.0,0.0,0.0,-0.011790013893375176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00700147817503476,-0.016188219404882593,-0.030715992583975327,0.0,0.0,0.0,0.0,0.0,0.0
2PS-2FPh,0.347,-0.18900999499513335,0.10570388745308784,0.0,0.0,0.0,0.0,0.0,0.005737019527965657,0.0,0.0,-0.006022755619748784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003990001667891292,0.0,0.0,-0.005222653500366316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073762531530406706,0.0039841212829393735,0.0,0.0,0.008330903814676051,0.0,0.0032916920120925164,0.0
2PXZ-OXD,0.2870000000000003,-0.27062778635281687,0.15658335222261663,-0.01213989397615048,-0.017111243294189605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003908729380923932,0.0,0.0,0.0,-0.0019206886487597719,0.0,0.0,0.0,0.0,-0.003793273132942064,0.0,0.0,0.0,0.0054941924797846835,-0.0053075067373806704,0.004128240071204123,0.0,0.0,0.0,0.0,0.0
2PXZP,0.3349999999999999,-0.11934564712136841,0.0850861865600342,-0.017349630559261923,0.0,0.0,0.0,0.0,0.0,-0.008234520343229258,0.0,0.0,-0.00774712034559231,0.0,0.0,0.0,0.0,-0.002531521702863383,-0.013757519721513215,0.0,-0.0001500363725546534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0159931908283567,0.0,0.0,0.0,0.0,-0.008903897922973886,0.0
2PyCNBCz,0.4369999999999998,0.21222385037688096,-0.2398062447788403,0.004302967540538043,-0.014001174421740788,-0.00422710792471295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004951775925256914,0.00379282747913877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004390700824846241,0.0,0.005864732216439329,0.0,0.0,0.004325053586111505,0.0
2PyCNICz,0.3769999999999998,0.19186661190051119,-0.2545719414863684,0.0,-0.0022069462599548758,0.0,-0.0007418621704982743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006706254893377272,0.0,0.0,0.0,0.0,0.0,-0.003694604212397647,0.0,-0.002176136866187762,0.0,0.0,-0.0036406726792015108,0.0,-0.0031306130449450104,-0.0021174676048369883,0.0,0.0,0.0
2SBFN,0.8169999999999997,0.2703449021428821,-0.12428262226014743,0.0,0.04205040153645422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02644601432916171,0.021863772029672435,0.0,0.0,0.014145922681556853,0.02000048779363489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529144709076296,0.0,0.0,0.0,0.0,0.0,0.014445607701734567,0.0,0.03288265563535647,0.0
2SPBAC-BP,0.5829999999999997,0.11198041535637816,-0.028811964681363107,-0.009498250764977489,0.0,0.0,-0.011611823978553463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333406625826493,0.003885269517907234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004624196878986991,0.013906397480903112,0.0,0.0,0.0033901551019213188,0.0,0.0,0.006697402709984834,0.0,0.0,0.0
2TCz-DPS,0.4650000000000003,0.3127786469521615,-0.3043337439875504,0.0,-0.00362724641957274,0.0,0.008171433825284714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062748833720788055,0.0,0.0,0.0,0.0,-0.0045556432968092584,0.0,-0.002965179936700501,0.0,-0.003313749387837612,0.006726859937281215,-0.0014696655981427272,0.0,0.0,0.0,0.0,0.0
2TDBA-SBA,0.4980000000000002,0.07625343849003637,-0.04524084831193643,0.0,-0.01349761445735186,0.0,0.010013463213774578,0.002430031581495351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128161043939851,0.0,0.0,0.0,0.0,0.0,0.0,0.0016578274808421484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003952649547757358,0.0,0.0,0.00417906636909427,0.0,0.0019298773058621498,0.0
2Trz6CNDBT,0.3409999999999997,0.32640925182622854,-0.4223104905756843,0.0,-0.003164639331546279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017993814231615224,0.0,0.0,0.0,0.0,0.0,0.0,0.006614611697851078,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014233400110146605,-0.004671575592124935,0.0,-0.0051635296883118555,0.0,0.0,0.005570561701230397,0.0,0.0,0.0,0.0,0.005376492302694502,0.0
2tCz2CzBn,0.2629999999999999,-0.03976044077391459,-0.12030511585782756,-0.003515076667225441,-0.013529324235152101,0.0,0.0,0.0,0.0,0.0,-0.004584424598703873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027739055988165173,0.0,0.0,0.0,-0.005072465543544825,0.0,0.0,0.0,0.0,-0.0024212683934967407,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019782230557171035,-0.0030139830663051285,0.0,0.0,0.0
2tPAB,0.4399999999999999,-0.23865768813408633,0.23235530493054532,-0.0012885114035523504,-0.016459049644888153,0.0,0.00635683110721138,0.0,0.0,0.0,0.0,0.0,-0.0023596445509940626,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037050478763236893,0.0,-0.0010160971319558018,0.0,0.0,0.0,0.0,0.0,0.0,-0.003645002136420381,-0.0028549839389619795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3-ACBPmCN,0.1320000000000001,-0.11342618181499894,-0.03312104507085588,0.0,-0.017154524908957327,-0.009316189003770691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014340735641119602,0.0,0.0,0.0,-0.022488936696946474,-0.0018791521815317968,0.0,0.0,0.0,-0.0009937609876806697,0.0,0.0,0.0,0.0,-0.015421606821004833,-0.0008241603196677529,0.0,0.0,0.0,0.0,0.0
3-AcBPdCN,0.5009999999999999,-0.424267914393894,0.47784695283432943,-0.00591268712046721,-0.005826039493737021,0.0025945494752917958,0.0,0.0,0.0,0.0,-0.007080180636435663,0.0,0.0,0.0,0.0,0.0027494229420210944,0.0,0.0,0.0,0.0,0.0,0.0,0.006642033986256902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007442041750516009,-0.017224900441164287,0.0,0.0,0.0,0.0,0.0,0.0
3-AcBPtCN,0.1899999999999999,-0.2757435816875866,0.1186422360848823,-0.025170189155338026,-0.026517633135503038,0.0,0.0,0.0,-0.006468926450173923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005293044123374344,0.0,0.0,-0.0017830601513061225,0.0,0.0,-0.004910387078046641,-0.0034022800033723195,0.0,0.0,0.0,0.0,0.0,0.0,-0.04332724819373566,0.0,0.0,0.0,0.0,0.0,0.0
3-BHH,0.943,0.3448378677168879,-0.11023270548949848,0.001319872436055594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012015628450391525,-0.025094487461214475,0.0,0.0,0.0069293206753396714,0.003690272864390418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006768204785034593,0.0,0.0,0.01194392938668946,0.0,0.006179615959679065,0.0
3-DPM,0.2710000000000003,-0.2264744067990253,0.147397949139729,-0.04052788963509565,-0.03217375618051875,0.0,-0.018302446719339786,0.0,0.0,0.0,0.0,0.0008710340411048263,0.0,0.0,0.0,0.0,0.0,-0.01242866202308525,0.0,0.0,-0.026656589806815283,0.0,0.0,0.0,-0.008279800064717988,0.0,0.0,0.0,0.0,0.0,0.0,-0.003450428394869365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3-DTPA-BBI,0.6359999999999997,-0.2545946286946936,0.3974174710079114,0.0,0.011204355877257856,0.010741672518278914,0.0,0.001129826752752219,0.0,0.0,0.0,0.0,0.0,0.01304094580715831,0.0,0.005927403711775722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004363588846951541,0.0,0.013681299609761699,-0.02527847425283673,0.0,0.0,0.0,0.0,0.0,0.0
35CzBPym,0.2600000000000002,0.04500456246943537,-0.17763340538587621,-0.012435073864440465,-0.014561756977249023,0.0,0.0,0.0,0.0,-0.0035663898774163927,0.0,0.0,-0.0007035716840331125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008369363863177683,0.0,-0.0021270585279414803,0.0,0.0,-0.005938796758173283,0.0,0.0,-0.0015975239607791281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35tCzBPym,0.258,0.0,-0.0929135910233649,-0.020113332440956654,-0.03792693916116636,0.0,0.0,0.0,0.0,0.0,-0.004381553468392119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006017264591389157,0.0,0.0,0.0,0.0,0.0,-0.005254556006366948,-0.0035300497673255715,0.0,0.0,0.0,0.0,-0.004132059031909819,-0.004226659446542062,0.0,-0.007221611482032898,0.0,0.0,0.0,0.0
36DTPAFM,0.3489999999999997,-0.4270495062401251,0.378058480835371,-0.005529797809485215,0.0,0.0,-0.005965928641100372,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042729295296949545,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013520627390872552,0.0,0.011545073028862094,-0.001339215650029583,0.0,-0.0066275423345065615,0.0,0.0,0.0,0.0,0.0,0.0,-0.03219864418985612,0.0,0.0,0.0,0.0,0.0,0.0
3BPy-mDTC,0.2600000000000002,0.04861016618282866,-0.15705376436541857,-0.01588876751547195,-0.027058847691156032,-0.004978090509027072,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031798267469682617,0.0,0.0,0.0,0.0,0.0,0.0,-0.010202387959515297,-0.006424014650157496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036017727123512644,0.0,0.0,-0.003956667806680261,0.0,0.0
3BrBI,0.7530000000000001,0.0,0.1599387109483952,0.020916033190386395,0.03069998997798941,0.0,0.0,0.0,0.0,0.0,0.009157164187044122,0.0,0.00663497063932255,0.0,0.0,-0.0023896143328914488,0.0,0.008315700813505798,0.0,0.0,0.0,0.0,0.0,0.0,0.005532364330283149,0.0,0.0,0.0,0.0,0.0,0.0,-0.0467692773073452,0.0,0.0,0.0,0.008891789222011637,0.0,0.0,0.0
3CP-DPS-DMAC,0.435,0.24979896125184609,-0.26478945903684564,0.0,0.0,-0.009588594881855655,0.0,0.0,0.0,0.0,0.0,-0.0005566934070087848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015485081610096042,0.0,0.0,0.0,0.0,0.0,0.0008253588663592599,0.0,0.0,-0.007845987004696046,0.0,0.0,-0.00593918920285028,-0.013579634408556704,-0.013216667187426985,0.0,0.0
3CP-DPS-PXZ,0.3649999999999997,-0.26423972152689024,0.20361319621527407,0.0,-0.004415634835087709,0.0,0.0,0.0,0.00659503567615296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005801555983561467,0.0017321606010874439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011978602482552347,0.0,0.0,0.0,0.009325934963143353,-0.005456249565220521,0.005760295125432598,0.0
3CzAnBzt,1.007,-0.15032842848170277,0.5892279142614409,0.027510751780351006,0.03567594990239505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002668916707193776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008109007920196643,0.007287249271396835,0.0,0.0,0.01789222422645407,0.0,0.014903775960358452,0.0,0.0,0.0,0.0,0.0,0.0,0.012506622442896987
3CzAnN,1.0039999999999996,-0.14185542214949656,0.5978821274763854,0.021174055793629118,0.0,0.0015917841782719054,0.0,0.0,0.0,0.009785498065973773,0.0,0.008275297337954582,0.012458729193381457,0.0,0.0,0.0,0.012147918009718484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01796179489960189,0.0,0.0,0.0,0.0,0.016476603829197023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CzBN,0.4479999999999999,0.18492910958761932,-0.19803770694211723,0.0,0.0,0.0,0.0,0.0,0.0030675040850797505,0.0,0.0,0.0,0.003943560232930274,0.0,0.0,0.0,0.0,0.0,0.009211688805671093,0.0,0.0,0.0,0.0,0.0,0.0010741548070206952,0.0,0.0,0.0,0.001450181023715123,0.0,0.0,0.0,0.019973397277541834,0.002184032325358895,0.0,0.0,0.0,0.0,0.008808667136755047
3CzFTFP,0.4519999999999999,0.23603378613393142,-0.2467593570926547,0.0,-0.007187676067475302,-0.010098405208248173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004662985795774627,0.0,0.0,0.0,-0.006675985052411279,0.0,0.0,0.0,0.0,0.006322214573968896,0.0,0.0,0.0,0.006239491147103332,0.0,0.0,0.007864402749400229,0.0,0.0049488035769072285,0.0
3CzPhpPM,0.403,0.24301630204593064,-0.2820895063062186,0.003180749593954077,-0.010258107686013734,-0.007368250016263148,0.0010950605751506807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023362882860606033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004440829375632883,0.0,-0.004888889668399815,0.009806858100174794,0.0,0.0,0.0
3DCPO,0.4599999999999999,0.1497334926526123,-0.1646906121878786,0.002983539668369397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004622227844803067,0.0,0.0022033720407265834,-0.014082281140061987,0.0,0.0,0.002579678817153451,0.0,0.007144399245316721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007818519866176061,0.0,-0.005450556605530474,0.0
3DMAC-BP-Br,0.0540000000000002,-0.3205524429877433,0.11301573033970605,-0.05296752442619914,-0.06077378042042011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004290583171754168,-0.01469595103773688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005731553524052331,0.0,-0.018819314137975558,0.0,-0.009796735836400044,0.0,0.0,0.0,-0.014918622638101842
3DMAC-BP-CN,0.4449999999999998,-0.14756371413137448,0.16322664682982754,-0.029891827996384564,0.0,0.0,-0.013939039117708607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02895917338168576,-0.03955025347662992,0.0,-0.02357498912208451,0.0,0.0,0.010089365188247122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00946577559072297,-0.008734759674136339,0.0,0.0
3DMACIPN,0.161,-0.43776540835947014,0.21584304017947636,-0.015658011298123505,-0.021183032313091904,0.0,0.0,0.0,-0.007433869343754995,0.0,0.0,-0.00631211790018027,0.0,0.0,0.0,-0.003583776087226669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030015147472609895,0.0,0.0,-0.005834364480154684,0.0,0.0,0.0,0.0,-0.007849820700681777,0.0,0.0,0.0,0.0,0.0,0.0
3DPA3CN,0.3319999999999998,-0.08758982569559978,0.01555051294922456,0.0,0.0,0.0,0.0,0.0,-0.004589954897109596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0213999407162345,0.0,0.0,-0.004647524459258796,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037030373775863985,0.0,0.0,0.0,0.0,0.012761657784821974,0.0,-0.004602049874581041,0.0,-0.007650018666646187,-0.005926809158256691,0.0,0.0
3DPTIA,0.4420000000000001,0.14016365058072008,-0.1568894889663375,0.008086672970009638,-0.007596703417382016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037413746194972716,0.005521489553243846,0.0,0.0,0.004031738797097837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005350745648524438,0.0,0.0,0.0,-0.009775059454628676,0.0,0.0,0.0,0.0,0.004036357860751792,0.0,0.0,0.0,0.0
3PCzPFP,0.4460000000000002,0.26920529736320425,-0.2797081090178646,0.0,0.0,0.0,0.0,0.0,0.0025264591301787645,0.0,0.0,0.0,-0.002320695564237382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000232335584938428,0.0,0.0,0.0,0.0,0.00277800617583766,0.0,0.0,0.0,0.005071449361555286,0.0,0.0,0.010388108651860434,0.0008518120828718114,0.0,0.0059731170436353245,0.0,0.0,0.0
3Py-DMAC,0.1359999999999996,0.0,-0.1585523001141195,-0.017332056083428863,0.0,-0.007652540293665397,-0.008851006270420458,0.0,0.0,0.0,-0.028023329903376592,0.0,0.0,-0.008658067926887331,0.0,0.0,0.0,0.0,0.0,-0.02569780669379384,0.0,-0.013245416016114031,0.0,0.0,0.0,0.0,-0.011326305006528706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02859570449947887,0.0,0.0
3TCPM,0.3920000000000003,0.18938022210983244,-0.2511922969554366,0.0,-0.006462203369126397,0.0,0.004334600463871264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005365080167390073,0.0,0.0,0.0,0.0,0.0,-0.00511810521905486,0.0,0.0,0.0,0.010358177463449672,-0.005310217098957453,0.0,-0.0026696420669859136,0.0,0.0,-0.0016195841571469347,0.0
3TPAFM,0.246,-0.5550407722103187,0.43689368061452044,0.0,0.0,0.0,-0.008097952311806433,-0.0057432509491429085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0107911294022512,0.0,0.0,0.0,0.0,0.0,0.0,-0.016582046687975915,0.0,0.0,0.0,-0.010686300128667267,-0.01690897309632412,0.0,0.0,0.0,-0.005362372702087104,-0.005317653868854915,0.0
3ai,1.098,0.11861687551499377,0.34157780222443396,0.026680313156348938,0.031349772260301355,0.0,0.0,0.0,0.020012176806405293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020248518101126486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021412636350469375,0.0,0.018597839339445255,0.01967645743016553,0.0,0.0,0.015985261865623764,0.0,0.0,0.0
3ca,0.8340000000000001,0.028687800300948432,0.251613337657178,0.02308070862763069,0.028255921489758962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006772655591031594,0.003152111938294122,0.0,0.007179842331204423,0.0,0.0,0.004005437944967277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015401504688058577,0.007897990868184731,0.0,0.0,0.0,0.0,0.0,0.0
4-Ac,0.6589999999999998,0.43205519122229763,-0.2625824091740775,0.0,0.0,0.0,0.005995413161351284,0.0,0.0,0.0,0.002794679854185564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005803641884841871,0.003794346017320918,0.0,0.005398010800256814,0.0,0.0,0.0,0.0,0.0,0.0,0.002218291629418576,0.00777849977423516,0.0,0.005262670816083642,0.0,0.0,0.0,0.0,0.0
4-DBFBI,0.4929999999999999,0.3186746174385127,-0.309695707590271,0.0,0.011847330525191973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004826486201547884,-0.00960549434139823,-0.008152670817024405,-0.0027474695280943146,0.0,0.0,0.0,0.0,0.0,-0.012323858363652837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002033402032907011,0.0,0.0,-0.007380713157919529,0.0
4-DPM,0.6389999999999998,-0.33141104371013247,0.4967323822484149,0.005499661810115109,0.003570204346663558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030342506141166625,0.0034255504374778624,0.0,0.002686078583008862,0.005980708334027744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01815829895238083,0.0,0.0,0.0,-0.012484538332429618,0.0,0.0,0.0
4-SCZ,0.552,0.09896386088875415,-0.05688415940457354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004900125038016373,0.0,0.0,0.0,0.0,0.0,0.008498595787672484,0.0,0.0008604013170115222,0.0,0.0,0.0,0.0,0.0,0.0,0.0029374702729932484,0.0,0.0,0.0,0.0,0.010881713386234384,0.008836888797492651,0.007747241461409976,0.0,0.0,0.0,0.006027485292908625
4BPy-mDTC,0.2679999999999998,0.043298804149181705,-0.15598599024586604,-0.019861583519254485,-0.03906749520401841,0.0,0.0,0.0,0.0,0.0,0.0,-0.001547748616918504,-0.002503965753169242,0.0,0.0,0.0,0.0,0.0,0.0,-0.01090652212165338,0.0,0.0,0.0,0.0,0.0,0.0,-0.00195340441348705,0.0,0.0,0.0,0.0,-0.004520910574475058,0.0,0.0,-0.002901619206903301,0.0,0.0,0.0,0.0
4CzIPN,0.2120000000000002,-0.11168276562484909,-0.04713758022465993,0.0,-0.008875184662930819,-0.00726642219192655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023044944412142303,0.0,-0.0021790842397060904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020926904350523634,0.0,0.0,0.0,0.0,-0.004586616275676391,0.0,0.0,0.0,0.0,-0.003988791451480241,-0.002772702360013328,0.0
4CzMC,0.5310000000000001,0.2377699932113239,-0.18225551328768347,0.0,0.006517025178920361,0.001457514798941848,0.0,0.0,0.0016170718349209866,0.0,0.0,0.0,0.0,0.0,0.0,0.0019084518226767239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033301571047942317,0.0,0.0,0.0,0.0,0.0,0.0037488593237003437,0.0,0.0,0.011558497520106637,0.0,0.0,0.0016981825468369517,0.0,0.0,0.0
4CzTPN,0.29,-0.40173676577499196,0.2745384654980228,-0.007201017754438505,-0.011751493004470096,-0.0015230985690614432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009600190421470145,-0.0017572794885852398,0.0,0.0,0.0,0.0,0.0,-0.0015014588123992516,-0.0036294784842809276,0.0,0.0,0.0,-0.0038139463723104025,0.0,0.0,0.0,0.0,0.0
4F-m-ν-DABNA,0.3499999999999996,-0.188462536093885,0.11132258318976226,-0.006538839306359818,-0.011901384600097068,-0.005261648027913255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045093982515509516,0.0,0.0,-0.0036707101854712393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004085010849094128,0.0,0.0,0.0,0.00794540198116461,0.0,-0.0008256968819508964,0.0
4F-ν-DABNA,0.3529999999999997,-0.20231772689143773,0.1279366663462863,0.0,-0.01069815565290649,-0.002548233639068405,0.0,0.0,-0.0030723942529279325,-0.0011524741329836461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035127084629618314,-0.0002496975504677479,0.0,0.0,0.007012708707202771,0.0,0.0,-0.00268690869689321,0.0,0.0,0.0,0.0
4FBTPI,0.4029999999999996,0.11270093609944937,-0.14198885097082506,0.0,-0.004451022695502779,-0.005682005899454232,0.0,0.0,0.0,0.0,0.0,0.0,-0.007417869185692921,-0.007745069437424732,0.0,0.0,0.0,-0.010614605647221869,0.0,0.0,0.0,0.0,-0.0037417650689582837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01842822964466043,0.0,0.0,0.0,0.0,0.0,0.00942515063649217,0.0
4NTAZ-PPI,0.496,0.0683149392626301,-0.0455653598104529,0.0,0.017889398160052587,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031942539576741767,0.0,0.0,-0.009233134845871472,0.0,-0.006159054300566946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006426320894316391,0.0,0.0,0.0,0.0,0.007905434381097259,-0.009616454210541867,0.0,0.0,0.0,0.0183936407983815,0.0,0.0
4PyCNICz,0.3839999999999999,0.19017899861150478,-0.2501412170987354,0.0,-0.0038003525739158713,0.006249980301275137,0.0,0.0,0.0,0.0,0.0,-0.003822342836979467,0.0032430923058551636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008760991046049929,-0.005120271199756255,0.0,0.0,0.00269579112164044,0.0,0.0,0.0,0.0,0.0,-0.008266325299552728,0.0,0.0,0.0,0.0,0.0,0.0
5-Cz-Sac,0.4460000000000002,0.3059628187853987,-0.31846191585868167,0.00469107798377827,-0.005468202338698937,0.0,0.0,0.0,0.0,-0.0025222166693778724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016414582802348706,0.0,0.0,0.0,0.0,0.0,-0.0014410733982843475,-0.0043338270848651845,0.0,-0.011723175804038597,0.0,0.0,0.01170759959914603,0.0,0.0,0.0,0.0,0.0,0.0
5-DBFBI,0.5219999999999998,0.34823667072089143,-0.33112480370356967,0.005708481079211163,0.007435377566247651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004238419409860507,0.0,0.0,-0.014671500111425243,0.0,0.0,0.008104559419644927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02348444329895825,0.014424726811180238,0.0,0.0,0.0,-0.008043810274496993,0.0,0.0
5CzICz,0.3799999999999999,0.07046517389793908,-0.12881646480485592,0.0,-0.015019954155368824,-0.008749775981362937,0.0,0.0,0.0011206432874301397,0.0044073950349504,0.0,0.0,0.0,0.0,0.0,0.0021526593642175683,0.0,0.0,0.0,0.0,0.0037728909737874453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010262982496779725,0.0,0.0,0.0,-0.0035570574145570586,0.0,0.0
6-Cz-Sac,0.4579999999999997,0.2705018073444716,-0.2743870125500684,0.0012824505603762873,-0.004190362928119596,0.0,0.0056175379467826555,0.0,0.0,0.0,0.0,0.0,0.0,0.0019219175325065373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003963303270984345,0.0,0.0014358121695914922,0.009291177092261769,0.0,0.0,0.0,0.0,0.0017316019771975771,0.0
