molecule_id,SMILES_canonical,source,MW,MW.1,LogP,n_aromatic_rings,n_aromatic_rings.1,n_heteroatoms,n_heteroatoms.1,n_rotatable_bonds,n_rotatable_bonds.1,n_hbd,n_hba,tpsa,n_rings,n_atoms,predicted_delta_e,tadf_score,selected_for_detailed_calc
MOL_022106,COc1ccc2nc(C)cc(C(=O)NN=Cc3ccc(N(C)C)cc3)c2c1,PubChem_filtered,362.43,362.43,3.38,3.0,3,6.0,6,5.0,5,1,5,66.82,3,27,0.13544514285714288,0.9113871428571427,True
MOL_009077,CCN1C(=O)C2(C(C#N)=C(N)Oc3c2c(C)nn3-c2ccccc2)c2ccccc21,PubChem_filtered,397.44,397.44,2.92,3.0,3,7.0,7,2.0,2,1,5,97.17,5,30,0.1354468571428571,0.9113828571428573,True
MOL_003996,CCN(CC)c1nc(C=Cc2ccc(N(C)C)cc2)c2nccnc2n1,PubChem_filtered,348.45,348.45,3.5,3.0,3,6.0,6,6.0,6,0,6,58.04,3,26,0.13544857142857142,0.9113785714285714,True
MOL_013831,N#Cc1cnc(SCC(=O)N(c2ccccc2)c2ccccc2)nc1N,PubChem_filtered,361.43,361.43,3.39,3.0,3,7.0,7,5.0,5,1,6,95.9,3,26,0.1354737142857143,0.9113157142857142,True
MOL_014284,CCn1c(SCC(=O)Nc2ccc(N(C)C)cc2)nc2ccccc2c1=O,PubChem_filtered,382.49,382.49,3.21,3.0,3,7.0,7,6.0,6,1,5,67.23,3,27,0.13548399999999994,0.91129,True
MOL_016943,COc1ccc(N(C)C(=O)c2ccc(N3C(=O)c4cccnc4C3=O)cc2)cc1,PubChem_filtered,387.4,387.4,3.17,3.0,3,7.0,7,4.0,4,0,5,79.81,4,29,0.13552571428571425,0.9111857142857144,True
MOL_012063,CCN1C(=O)[C@]2(C(C#N)=C(N)Oc3n[nH]c(-c4ccc(F)cc4)c32)c2ccccc21,PubChem_filtered,401.4,401.4,2.95,3.0,3,7.0,7,2.0,2,2,5,108.03,5,30,0.13552571428571425,0.9111857142857144,True
MOL_012064,CCN1C(=O)[C@@]2(C(C#N)=C(N)Oc3n[nH]c(-c4ccc(F)cc4)c32)c2ccccc21,PubChem_filtered,401.4,401.4,2.95,3.0,3,7.0,7,2.0,2,2,5,108.03,5,30,0.13552571428571425,0.9111857142857144,True
MOL_016135,COc1ccc(N2CCN(C(=O)c3cnn4c(C(F)F)cc(C)nc34)CC2)cc1,PubChem_filtered,401.42,401.42,2.95,3.0,3,7.0,7,4.0,4,0,5,62.97,4,29,0.13552914285714285,0.9111771428571428,True
MOL_018613,COc1ccc(N(Cc2cc3ccccc3[nH]c2=O)C(=O)[C@H]2CCCO2)cc1,PubChem_filtered,378.43,378.43,3.25,3.0,3,6.0,6,5.0,5,1,4,71.63,4,28,0.13558800000000004,0.9110299999999999,True
MOL_018692,COc1ccc2[nH]c(=O)c(CN(C(=O)[C@H]3CCCO3)c3ccccc3)cc2c1,PubChem_filtered,378.43,378.43,3.25,3.0,3,6.0,6,5.0,5,1,4,71.63,4,28,0.13558800000000004,0.9110299999999999,True
MOL_018693,COc1ccc2[nH]c(=O)c(CN(C(=O)[C@@H]3CCCO3)c3ccccc3)cc2c1,PubChem_filtered,378.43,378.43,3.25,3.0,3,6.0,6,5.0,5,1,4,71.63,4,28,0.13558800000000004,0.9110299999999999,True
MOL_018614,COc1ccc(N(Cc2cc3ccccc3[nH]c2=O)C(=O)[C@@H]2CCCO2)cc1,PubChem_filtered,378.43,378.43,3.25,3.0,3,6.0,6,5.0,5,1,4,71.63,4,28,0.13558800000000004,0.9110299999999999,True
MOL_019271,COc1cccc(N(Cc2cc3ccccc3[nH]c2=O)C(=O)[C@H]2CCCO2)c1,PubChem_filtered,378.43,378.43,3.25,3.0,3,6.0,6,5.0,5,1,4,71.63,4,28,0.13558800000000004,0.9110299999999999,True
MOL_019272,COc1cccc(N(Cc2cc3ccccc3[nH]c2=O)C(=O)[C@@H]2CCCO2)c1,PubChem_filtered,378.43,378.43,3.25,3.0,3,6.0,6,5.0,5,1,4,71.63,4,28,0.13558800000000004,0.9110299999999999,True
MOL_009130,COc1ccc(N(Cc2cc3ccccc3[nH]c2=O)C(=O)C2CCCO2)cc1,PubChem_filtered,378.43,378.43,3.25,3.0,3,6.0,6,5.0,5,1,4,71.63,4,28,0.13558800000000004,0.9110299999999999,True
MOL_017334,Cc1ccc2cccc(S(=O)(=O)N3CCN(c4ccccc4F)CC3)c2n1,PubChem_filtered,385.46,385.46,3.19,3.0,3,6.0,6,3.0,3,0,4,53.51,4,27,0.13559314285714286,0.9110171428571429,True
MOL_012771,C=CCn1c(SCC(=O)N2CCc3ccccc32)nc2ccccc2c1=O,PubChem_filtered,377.47,377.47,3.26,3.0,3,6.0,6,5.0,5,0,4,55.2,4,27,0.13562342857142856,0.9109414285714286,True
MOL_005488,Cc1sc2nc3n(c(=O)c2c1C)N=CN(c1ccc(Cl)cc1)C3,PubChem_filtered,344.83,344.83,3.54,3.0,3,6.0,6,1.0,1,0,5,50.49,4,23,0.13562799999999992,0.9109300000000001,True
MOL_018784,O=c1[nH]c(=O)n(Cc2ccccc2)c(O)c1C=Nc1ccccc1N1CCCCC1,PubChem_filtered,404.47,404.47,3.03,3.0,3,7.0,7,5.0,5,2,5,90.69,4,30,0.13565199999999994,0.9108700000000001,True
MOL_001234,O=C1c2ccccc2C(=O)c2c(Nc3ccc(OCCO)cc3)ccc(O)c21,PubChem_filtered,375.38,375.38,3.28,3.0,3,6.0,6,5.0,5,3,6,95.86,4,28,0.13566514285714282,0.9108371428571429,True
MOL_006586,N#Cc1ccccc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,PubChem_filtered,330.39,330.39,3.0,3.0,3,5.0,5,2.0,2,1,3,63.13,4,25,0.13568590476190473,0.9107852380952381,True
MOL_016552,CC(=O)Oc1cccc(N2C(=O)c3ccc(C(=O)Nc4cccnc4)cc3C2=O)c1,PubChem_filtered,401.38,401.38,3.06,3.0,3,8.0,8,4.0,4,1,6,105.67,4,30,0.13572228571428568,0.9106942857142857,True
MOL_016564,Cc1cccc(N2C(=O)c3ccc(C(=O)Nc4ccccn4)cc3C2=O)c1,PubChem_filtered,357.37,357.37,3.44,3.0,3,6.0,6,3.0,3,1,4,79.37,4,27,0.13577771428571422,0.9105557142857144,True
MOL_009629,CCOC(=O)c1nc(Nc2ccc(N(C)C)cc2)c2ccccc2n1,PubChem_filtered,336.4,336.4,3.62,3.0,3,6.0,6,5.0,5,1,6,67.35,3,25,0.13578285714285715,0.9105428571428571,True
MOL_008966,CCN(CC)c1ccc(N=Cc2c(O)n(-c3ccccc3C)c(=O)[nH]c2=O)cc1,PubChem_filtered,392.46,392.46,3.14,3.0,3,7.0,7,6.0,6,2,5,90.69,3,29,0.13579314285714283,0.9105171428571428,True
MOL_008818,O=C(CN1CCN(c2ncccn2)CC1)N(Cc1ccccc1)c1ccc(F)cc1,PubChem_filtered,405.48,405.48,2.97,3.0,3,6.0,6,6.0,6,0,5,52.57,4,30,0.1358251428571428,0.910437142857143,True
MOL_019753,CC(C)(C)n1nnnc1[C@@H](c1cccnc1)N1CCN(c2ccccc2)CC1,PubChem_filtered,377.5,377.5,2.73,3.0,3,7.0,7,4.0,4,0,6,62.97,4,28,0.1358285714285714,0.9104285714285714,True
MOL_019752,CC(C)(C)n1nnnc1[C@H](c1cccnc1)N1CCN(c2ccccc2)CC1,PubChem_filtered,377.5,377.5,2.73,3.0,3,7.0,7,4.0,4,0,6,62.97,4,28,0.1358285714285714,0.9104285714285714,True
MOL_005258,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCNCCO)c12,PubChem_filtered,326.36,326.36,2.29,3.0,3,7.0,7,7.0,7,3,6,100.32,3,24,0.13586171428571425,0.9103457142857143,True
MOL_005128,COc1ccc2nc3c([N+](=O)[O-])ccc4c3c(c2c1)NCCN4CCO,PubChem_filtered,354.37,354.37,2.53,3.0,3,8.0,8,4.0,4,2,7,100.76,4,26,0.13586342857142852,0.9103414285714286,True
MOL_008642,Cn1c2cccc([N+](=O)[O-])c2c(=O)c2c(O)c3c(cc21)OC(C)(C)C=C3,PubChem_filtered,352.35,352.35,3.49,3.0,3,7.0,7,1.0,1,1,5,94.6,4,26,0.13591714285714285,0.9102071428571429,True
MOL_017815,CN(C)c1ccc(NC(=O)c2ccc(N3C(=O)c4cccnc4C3=O)cc2)cc1,PubChem_filtered,386.41,386.41,3.2,3.0,3,7.0,7,4.0,4,1,5,82.61,4,29,0.13595599999999997,0.91011,True
MOL_003624,COc1cc2c(c(OC)c1OC)c(=O)c1ccccc1n2C,PubChem_filtered,299.33,299.33,2.72,3.0,3,5.0,5,3.0,3,0,4,49.69,3,22,0.13596133333333327,0.9100966666666668,True
MOL_001623,O=C(O)c1cn([C@@H]2C[C@H]2c2ccccc2)c2cc(N3CCNCC3)c(F)cc2c1=O,PubChem_filtered,407.45,407.45,2.98,3.0,3,6.0,6,4.0,4,2,4,74.57,5,30,0.13596285714285716,0.910092857142857,True
MOL_003754,COc1cc(N(C(C)=O)c2ccc(C(=O)O)cc2)c2ncccc2c1,PubChem_filtered,336.35,336.35,3.63,3.0,3,6.0,6,4.0,4,1,4,79.73,3,25,0.13597428571428566,0.9100642857142858,True
MOL_001895,[N-]=[N+]=Nc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,PubChem_filtered,265.23,265.23,4.24,3.0,3,7.0,7,2.0,2,0,4,104.79,3,20,0.13598228571428572,0.9100442857142856,True
MOL_002597,[N-]=[N+]=Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12,PubChem_filtered,265.23,265.23,4.24,3.0,3,7.0,7,2.0,2,0,4,104.79,3,20,0.13598228571428572,0.9100442857142856,True
MOL_001897,[N-]=[N+]=Nc1c2ccccc2nc2ccc([N+](=O)[O-])cc12,PubChem_filtered,265.23,265.23,4.24,3.0,3,7.0,7,2.0,2,0,4,104.79,3,20,0.13598228571428572,0.9100442857142856,True
MOL_009994,O=C1CCC(=O)N1c1ccc(-c2cn3ccccc3n2)cc1,PubChem_filtered,291.31,291.31,2.65,3.0,3,5.0,5,2.0,2,0,3,54.68,4,22,0.13598647619047616,0.9100338095238095,True
MOL_008299,O=C(COC(=O)Cn1c2ccccc2c(=O)c2ccccc21)NC1CCCCC1,PubChem_filtered,392.46,392.46,3.15,3.0,3,6.0,6,5.0,5,1,4,77.4,4,29,0.1359931428571428,0.9100171428571429,True
MOL_001878,CCN(CC)CC(O)CNc1c2ccc(N)cc2nc2cc(OC)c(OC)cc12,PubChem_filtered,398.51,398.51,3.1,3.0,3,7.0,7,9.0,9,3,7,92.87,3,29,0.13603028571428566,0.9099242857142857,True
MOL_011232,CCc1[nH]nc2c1[C@]1(C(=O)N(Cc3ccccc3)c3ccccc31)C(C#N)=C(N)O2,PubChem_filtered,397.44,397.44,2.89,3.0,3,7.0,7,3.0,3,2,5,108.03,5,30,0.13604685714285708,0.9098828571428572,True
MOL_011233,CCc1[nH]nc2c1[C@@]1(C(=O)N(Cc3ccccc3)c3ccccc31)C(C#N)=C(N)O2,PubChem_filtered,397.44,397.44,2.89,3.0,3,7.0,7,3.0,3,2,5,108.03,5,30,0.13604685714285708,0.9098828571428572,True
